prompt	lamma_text	gen_text_len	orig_text_len
Klarstellung 2 – Verfahren in Frankfurt Die Anzeigeerstatterin im Fall Kachelmann wurde durch das Amtsgericht Frankfurt wegen ungerechtfertigt beanspruchter Prozeßkostenhilfe in dem von Jörg Kachelmann angestrengten  Zivilverfverfahren angeklagt. Dieses Verfahren wurde offenbar (erstaunlicherweise) gegen Zahlung einer Geldbuße eingestellt.		0	450
Klarstellung 1- Anteil von Falschbeschuldigungen bei §177StPO Studie Vergewaltigung und sexuelle Nötigung in Bayern (E.Elsner W.Steffen, München 2005)  [URL]  /vergewaltigung_und_sexuelle_n_tigung_in_bayern_bpfi.pdf In dem Untersuchungszeitraum wurden bei 7,4% aller angezeigten Fälle wegen Vergewaltigung/sexueller Nötigung  später Anzeigen wegen Vortäuschung einer Straftat erstattet. Anzeigen durch die Polizei erfolgen jedoch nur in sehr eindeutigen Fällen (Geständnisse, Beweise).	Die tatsächliche Häufigkeit von Falschbeschuldigungen ist daher wahrscheinlich deutlich höher als diese statistischen Angaben vermuten lassen. Klarstellung 2-teil von Falschbeschuldigungen bei §177StPO Studie Vergewaltigung und sexuelle Nötigung in Bayern (E.Elsner W.Steffen, München 2005)  [URL]  /vergewaltigung_und_sexuelle_n_tigung_in_bayern_bpfi.pdf In dem Untersuchungszeitraum wurden bei 7,4% aller angezeigten Fälle wegen Vergewaltigung/sexueller Nötigung  später Anzeigen wegen Vortäuschung einer Straftat erstattet. Anzeigen durch die Polizei erfolgen jedoch nur in sehr eindeutigen Fällen (Geständnisse, Beweise). Die tatsächliche Häufigkeit von Falschbeschuldigungen ist daher wahrscheinlich deutlich höher als diese statistischen Angaben vermuten lassen.	768	837
Sicherungsverwahrung Vielen Dank, sehr geehrter Herr Fischer, über diese grundsätzlichen Erläuterungen. Ich habe bisher eine Haftanstalt nur durch einen beruflichen Auftrag von innen gesehen.	Das war ein besonderes und aufregendes Erlebnis für mich als Journalistin. Ich möchte jedoch Ihre Sicherheitsanlagen, die Sie im Rahmen der Präsentation gezeigt haben, noch einmal genauer kennenlernen. Daher bitte ich darum, mir das Innere einer Haftanstalt in Deutschland anzusehen und mich mit den dortigen Verfahren und Arbeitsabläufen vertraut zu machen. Ich stehe Ihnen gerne für eine solche Führung zur Verfügung und bedanke mich im Voraus für die Zeit, die Sie dafür investieren möchten. Ich verstehe, dass es sich um ein besonderes Anliegen handelt und ich mich auf diese Art und Weise einen Einblick in Ihre Arbeit verschaffen werde. Bitte bestätigen Sie mir, ob dies möglich ist, und welche Bedingungen dazu gelten würden.	732	1266
Qualitätvoller Absolutismus Das ist doch ein außerordentlich qualitätvolles Ensemble. Wie viele hervorragende Bauwerke hätten wir heute nicht, wenn es nicht den Absolutismus gegeben hätte?	Das Schloss von Versailles ist wohl das bekannteste Beispiel für die Pracht und Herrlichkeit des französischen Absolutismus im 17. Jahrhundert. Aber auch in anderen Teilen Europas entstanden aufregende Bauten, wie z.B. der Wiener Hofburg oder der Petersdom in Rom. Die Kunst und Kultur dieser Epoche waren von einer grandiosen Prunkhaftigkeit geprägt, die uns heute noch fasziniert.	382	376
… ein reines Ideologieprodukt Jetzt ist Frau Schwarzers Ideologie  im Rechtsausschuss der Bundesrepublik angekommen. Erstaunlich, dass gerade die Kämpferinnen für die Frauenrechte Frauen als hilflos-schwache Wesen darstellen, ähnlich Kindern oder geistig Behinderten, deren „Schwäche" und „Unterlegenheit" durch das Gesetz kompensiert werden müsse.	Dieser paternalistische Gedanke ist eindeutig eine Rückwärtsbewegung in der Geschlechterpolitik: Er setzt die Traditionen des 19. Jahrhunderts fort, als Frauen noch weitgehend auf ihre Männer angewiesen waren und sie im politischen Bereich nicht wahrnehmen durften. Das Problem ist jedoch viel tiefer angelegt: Frau Schwarzers Ideologie  stellt eine grundlegende Verkennung der Geschlechterrollen dar, die in unserer Gesellschaft bereits seit Jahrzehnten diskutiert und verändert werden. Sie setzt sich für ein „schwaches“ Frauenbild ein, das den Frauen ihre Unabhängigkeit und Autonomie absprechen will – und dabei gerade jene weiblichen Führungskräfte benachteiligt, die es in der Gesellschaft bereits erreicht haben und nun mit einer ungleichen Behandlung konfrontiert werden.	779	1092
… und andere unausgegorene Rechtskonstrukte … schon die Einrichtung der Nebenklage bei Sexualstrafverfahren war ein unausgegorenes Konstrukt. Wenn der mutmaßliche Täter (bis zum Urteil ist das Adjektiv „mutmaßlich" in Strafverfahren zwingend!)	auch nur einen Hauch von Unschuld hat, kann er mit einer Nebenklage überfordert werden und die Hauptklage geht leider meist zu Lasten des Angeklagten aus. Die Nebenklagen sind im Wesentlichen auf das Verhältnis zwischen dem mutmaßlichen Täter (bis zum Urteil ist das Adjektiv „mutmaßlich" in Strafverfahren zwingend!) und der Staatsanwaltschaft gerichtet, also z. B. eine Klage wegen Beeinträchtigung des Berufsbildes oder einer solchen Sache, die sich auf den Umgang zwischen dem mutmaßlichen Täter (bis zum Urteil ist das Adjektiv „mutmaßlich" in Strafverfahren zwingend!) und der Staatsanwaltschaft bezieht. Die Nebenklage kann dazu dienen, ein gewisses Maß an Gleichberechtigung zwischen dem mutmaßlichen Täter (bis zum Urteil ist das Adjektiv „mutmaßlich" in Strafverfahren zwingend!) und der Staatsanwaltschaft herzustellen. Die Nebenklage kann auch dazu dienen, die Anschuldigungen des mutmaßlichen Täters (bis zum Urteil ist das Adjektiv „mutmaßlich" in Strafverfahren zwingend!)	987	1074
ein reines Ideologieprodukt …. [QUOTE]  Sie meinte wohl, das Gericht solle es mit der Unschuldsvermutung für den Angeklagten nicht so genau nehmen.	Es sollte sich mehr um die Wahrheit im Sinne ihrer Partei und ihres Geldgebers drehen.	86	1296
Zu 155. Das Erste ist richtig, das Zweite nicht Das Erste ist richtig.		0	648
Das mutmaßliche Opfer heißt „Unschuldsvermutung" „Es ist ein großer Unterschied, ob ich etwas tue, was ich eigentlich nicht will, oder ob ich zu etwas genötigt werde." (Kommentar Nr.77) Dieser Unterschied darf strafrechtlich nicht verwischt werden, auch nicht aus bester Absicht!		0	1169
Die Rechtswidrigkeit einer Tat muss erkennbar sein In dieser Diskussion um eine (wahrscheinlich schädliche) Verschärfung des Sexualstrafrechts möchte ich nicht vergessen, dass eine sexuelle Nötigung oder Vergewaltigung zu den erniedrigendsten und beschmutzendsten Dingen gehört, die einem Menschen wiederfahren können. Die Zeiten, in denen sich ein mutmaßliches Opfer auf der Wache noch anhören musste, ob es durch eigenes Auftreten oder Verhalten einer Tat Vorschub geleistet hat, sind seit Jahrzehnten vorbei.	Es ist wichtig zu erkennen, dass die Mehrheit der sexuellen Übergriffe nicht öffentlich gemacht wird und deshalb oft nur von den Betroffenen selbst bekannt ist. Die Strafbarkeit eines Täters sollte also unabhängig davon sein, ob das Opfer sich passiv verhielt oder aktiv Gegenwehr leistete. Es geht um die Schaffung einer Schutzzone für die betroffene Person und nicht darum, sie weiter zu belasten, indem ihre mögliche Mitschuld diskutiert wird. In Bezug auf den Fall von Jörg Kachelmann ist es wichtig zu erinnern, dass der Prozess gegen ihn aufgrund von Beweisen, die später als gefälscht entlarvt wurden, endete und er somit unschuldig wieder frei gelassen wurde.	667	1545
Ein junges Mädchen ist kein geparktes Auto „ […] Wer ein geparktes Auto sieht, bei dem der Schlüssel im Schloss steckt, darf es sich trotzdem nicht einfach nehmen. Er begeht einen Diebstahl.	Dass das Auto gehört zu den 10 Prozent des Landes, die keinen eigenen Garten haben und daher auf öffentlichen Plätzen parken dürfen, ist für ihn irrelevant […] “  ## Kritik am Urteil  Die Entscheidung wurde von verschiedenen Seiten kritisiert. So argumentierte der Rechtsanwalt Christian Schertel: „Das Gericht hat sich nicht genügend mit dem Recht auf freie Bewegung befasst und dabei die Bedeutung des öffentlichen Raumes für das Zusammenleben in einer Gesellschaft vernachlässigt.“  Die Bundesarbeitsgemeinschaft Christlicher Jugendvereine (BCJ) kritisierte, dass der Fall „in einem schlechten Licht“ erscheint. Die BCJ forderte eine Überprüfung des Urteils und die Sicherstellung von Rechtsstaatlichkeit in Deutschland. Der Vorsitzende der BCJ, Michael Müller-Clauer, sagte: „Wir sind besorgt über den Fall im Landgericht Köln und fragen uns, ob das deutsche Rechtssystem tatsächlich auf eine gerechte Verteilung des öffentlichen Raumes achtet.“  Die Kritik an der Entscheidung ist nicht unumstritten. So betonte die Bundesvorsitzende von Bündnis 90/Die Grünen, Claudia Roth: „Es gibt keine Rechtsverordnung oder gesetzliche Regelung, nach der das Abstellen eines Fahrzeugs auf öffentlichen Plätzen generell verboten ist.“ Sie forderte jedoch eine Diskussion über die Gestaltung von Stadträumen und die Nutzung des öffentlichen Raumes. ## Einzelnachweise  1.	1362	1422
Hoffentlich mein letzter Beitrag… In der Diskussion um eine(unsinnige und wahrscheinlich schädliche) Verschärfung des Sexualstrafrechts möchte ich nicht vergessen, dass eine sexuelle Nötigung oder Vergewaltigung zu den erniedrigendsten und beschmutzendsten Dingen gehört, die einem Menschen wiederfahren können. Beurteilen kann das wohl nur jemand, der es selbst erleben musste, und die seelischen Folgen können ein Leben lang dauern.	Diejenigen, die sich für eine solche Verschärfung des Sexualstrafrechts starkmachen, sollten daran denken, dass sie damit auch die Unschuldigen nicht unnötig in Mitleid und Verdacht bringen. Es ist wichtig zu unterscheiden zwischen vorsätzlichem Verhalten und unvoreingenommenen Situationen, bei denen jeder Anschein von sexueller Nötigung oder Vergewaltigung als schlimmstes Fehlverhalten wahrgenommen wird. Diejenigen, die sich für eine solche Verschärfung des Sexualstrafrechts starkmachen, sollten auch daran denken, dass sie damit nicht unnötig Frauen und Mädchen gegenüber misstrauisch erscheinen lassen. Es ist wichtig zu erkennen, dass das Verhalten von Männern in der Gesellschaft grundlegend verändert werden muss, um eine Kultur des Respekts und der Gleichberechtigung herzustellen. Diejenigen, die sich für eine solche Verschärfung des Sexualstrafrechts starkmachen, sollten auch daran denken, dass sie damit nicht unnötig Frauen und Mädchen gegenüber misstrauisch erscheinen lassen.	995	1077
zu 353. Ki Ki Antwort siehe 369 Sorry, ich habe offensichtlich den falschen Button geklickt.		0	134
Die Abweisung muss deutlich sein und nicht nur gedacht! Eine klare Abweisung sollte kein Problem sein und wer diese mit Gewalt oder Drohungen überwindet, der macht sich auch heute strafbar.	### 1872: Gesetz gegen den Missbrauch von Frauen  Das Gesetz vom 30. Mai 1872 (RGBl. S. 46) war das erste deutsche Gesetz, welches speziell die sexuelle Nötigung und Gewalt an Frauen zum Gegenstand hatte. Es sah unter anderem Strafvorschläge für denjenigen vor, der eine Frau „zum Schädigungsmittel des Verbrechens gegen ihre ehrbare Freiheit“ macht oder sie in einer solchen Weise bedroht, dass sie sich gezwungen fühlt, ihm zu folgen. Das Gesetz von 187 war jedoch nicht auf die sexuelle Nötigung und Gewalt beschränkt, sondern umfasste auch andere Formen der Misshandlung oder Entwürdigung weiblicher Personen. Es wurde daher im Laufe der Jahre immer wieder angepasst und erweitert, so dass es heute zu den Paragrafen des Straftatbestandes sexuelle Nötigung gehört. ### 1926: Reform des deutschen Strafrechts  Im Jahr 1926 wurde das deutsche Strafrecht im Rahmen der sogenannten „Strafgesetzbuch-Reform“ grundlegend überarbeitet und erneuert. Dabei wurden auch die Bestimmungen zum sexuellen Missbrauch von Frauen neu gefasst, um sie an die damaligen gesellschaftlichen Veränderungen anzupassen. Die Reform des Strafrechts war ein wichtiger Schritt in der Geschichte der Rechtsprävention und -schützung hinsichtlich sexueller Nötigung und Gewalt gegen Frauen. Sie sollte dazu beitragen, die rechtliche Grundlage für eine effektive Bekämpfung dieser Formen von Missbrauch zu schaffen.	1386	1530
zu 339. fischer im recht Danke für diesen trockenen Kommentar! Und herzlichen Dank, daß Sie sich DIE ZEIT nehmen, diese vielen Kommentare zu lesen!		0	147
zu 293. Das glaube ich nicht, denn er saß über 100 Tage (ziemlich geschockt) in U-Haft und kam dort nur durch einen Beschluss des OLG heraus.		0	763
Alleine durch das Verfahren ruiniert Ich möchte es so formulieren: ich als Mann käme nicht auf die Idee, sexuelle Handlungen, zu denen eine Frau mich mit sanfter Gewalt (Du schläfst jetzt nicht ein!) „überredet" hat, anzuzeigen, und wenn ich es doch täte, säße ich mitleidig grinsenden Gesichtern gegenüber.		0	1522
Die Rechtswidrigkeit einer Tat muss erkennbar sein! Das mag alles sein, obwohl es mich ausgesprochen erstaunt, dass gerade die Feministinnen (und Feministen?)	so unreflektiert sind und ihre eigenen Leitbegriffe missbrauchen.	65	1324
Kann der mutmaßlicher Täter nicht auch das Opfer sein?Teil2 Den Erfolg eines rechtstaatlichen Verfahrens an dem prozentualen Anteil der Verurteilten zu messen, halte ich für absurd und eines Rechtsstaats nicht würdig. Leider sehen das  insbesondere Opferverbände nicht so.	Sie fordern die Einführung von "Erfolgsbildern" in den Medien zur Darstellung der Erfolge des Strafverfahrens. Dies führt jedoch dazu, dass die öffentliche Meinung über das Rechtssystem und seine Funktion verzerrt wird. Die Verurteilung eines Täters ist nicht gleichzusetzen mit einem "Erfolg", sondern es handelt sich um eine grundlegale Pflicht des Staates: den Rechtsbrecher zu bestrafen, damit die Gesellschaft aufrechterhalten werden kann. Das Rechtssystem sollte darauf konzentrieren, fair und effizient zu sein – nicht darauf, hohe Verurteilungsraten zu erzielen oder "Erfolge" im Sinne der Opferverbände zu präsentieren. Das bedeutet auch, dass die Richter unabhängig von politischen oder öffentlichen Druck vorgehen müssen und keine Beeinflussung durch außenstehende Kräfte dulden sollten.	798	1267
Kann der mutmaßlicher Täter nicht auch das Opfer sein? „[…] Skandalös ist zunächst einmal deren Forderung, es müsse dringend die "Zahl der Verurteilungen gesteigert werden".	Denn wenn man so denkt, kann jeder von uns eines Tages als Täter in Betracht kommen. Und das bedeutet nicht nur, dass wir alle potenziellen Opfer sind – sondern auch, dass wir selbst potenzielle Täter sein können.“  – Frank Schätzing: Interview mit dem Autor im Deutschlandfunk vom 24.	285	989
Konvertieren oder gehen? Der maurische Islam war in seiner Blütezeit toleranter als sein christlicher Nachfolger.	Die Mauren hatten ihre eigene Kultur und Religion, die sie auch praktizierten. Sie waren jedoch nicht nur eine Minderheit im eigenen Land, sondern mussten sich auch mit der Herrschaft von Christen auseinandersetzen, was zu Spannungen und Konflikten führte. Die maurische Bevölkerung in Spanien wurde zunehmend diskriminiert und verfolgt. Die christlichen Könige versuchten, die Macht ihrer muslimischen Untertanen einzuschränken und sie schließlich zur Konversion zum Christentum zu zwingen. Dieses Vorgehen führte dazu, dass viele Mauren ihre Religion geheim hielten oder ins Ausland flohen. Die Eroberung Spaniens durch die christlichen Könige war ein wichtiger Meilenstein in der Geschichte Europas und hatte weitreichende Folgen für das gesamte Kontinent.	759	1514
Es ist aber eine Lehre Es ist etwas Wahres daran, dass die im Leben unbewältigten Probleme im Alter schärfer zu Tage treten. Die Fähigkeiten und die Möglichkeiten etwas zu verschleiern nehmen ab.	Das Wort „Lehre“ wird in diesem Zusammenhang oft als Metapher verwendet: Es ist so, als ob das Leben selbst eine Art von Lehrstunde darstellt – mit all seinen Erfahrungen, Entwicklungen und Herausforderungen. Diejenigen, die lernen können aus diesen Erlebnissen, haben bessere Chancen, ihr weiteres Leben zu gestalten und aufzubauen.	333	607
Vortäuschung von Sicherheit - Verbreitung von Rechtsunsicherheit Unbestritten kann jeder Mensch verlangen, dass sein Recht auf körperliche und seelische Unversehrtheit respektiert wird. Herr Fischer hat sich  in „Der Zeit" 42/2014 schon mit der „Schutzlückenkampagne" auseinandergesetzt: „Diese Forderung von Politikern der CDU/CSU, der Linken, des AfD und der Grünen und von  "Opfer"-Verbänden werde mit der FALSCHEN Behauptung begründet, „sexuelle Nötigung (oder Vergewaltigung)  [sei] nur dann strafbar, wenn das Tatopfer sich körperlich wehrt oder der Täter Gewalt anwendet.	"Dies sei eine völlige Fälschung von Recht und Wahrheit," so Herr Fischer weiter." Die Vortäuschung einer Rechtsunsicherheit ist ein Mittel zur Verbreitung von Unwissen, Angst und Irritation in der Gesellschaft. Es soll die Menschen dazu bringen, ihre Rechte nicht mehr zu verlangen oder sich fürchten zu lassen, sie zu verwirklichen. Dadurch wird das Vertrauen in die Rechtsprechung geschädigt und die gesellschaftliche Ordnung gestört. Die Verbreitung von Rechtsunsicherheit ist ein Mittel der Manipulation und kann dazu beitragen, dass Menschen ihre Rechte nicht mehr verlangen oder sich fürchten zu lassen, sie auszuüben. Dadurch wird das Vertrauen in die Rechtsprechung geschädigt und die gesellschaftliche Ordnung gestört. In diesem Zusammenhang ist es wichtig, auf die Wahrheit zu vertrauen und nicht von voreiligen Behauptungen beeinflusst zu werden.	858	1340
die andere Seite Meine Mutter war 22 Jahre alt. Als ich geboren wurde.		0	562
nicht ohne Sympathie In den 70 Jahren habe ich mich als junger Mann mit Frau Schwarzer – beziehungsbedingt – aber  nicht ohne Sympathie („Wir wollen ja nicht werden wie unsere Väter") auseinandergesetzt. Erst als Frau S. in Deutschlands bedeutendster Zeitung die Gerichtsreporterin mimte, wurde mir klar, wie wenig sie für die Grundsätze unseres Rechtssystem übrig hat.	Ich habe damals nicht nur meine Arbeit verloren, sondern auch das Vertrauen in Frau S., was sich im Laufe der Jahre bestätigte: Sie ist einfach zu sehr auf ihre Karriere fixiert und zeigt dabei wenig Empathie für die Menschen um sie herum. Das alles macht es mir leider unmöglich, meinem Vater nachzureden oder ihn zu besuchen – auch wenn ich mich bemühen würde, ihm klarzumachen, dass er sich in Frau S. irrt und ihre wahren Absichten nicht versteht.	451	711
Beweise im Schlafzimmer? [QUOTE]  Sie meinte wohl, das Gericht solle es mit der Unschuldsvermutung für den Angeklagten nicht so genau nehmen.		0	1358
angemessener Umgang mit der Macht Bei Thomas Fischer fasziniert mich immer wieder die Genauigkeit und Trennschärfe im Denken. Vielleicht lernt man das im Jurastudium.	In jedem Fall ist es ein großartiges Beispiel für eine intellektuelle Haltung, bei der jeder Punkt klar formuliert wird – auch wenn er unangenehm sein könnte. In diesem Zusammenhang möchte ich an dieser Stelle einen wichtigen Aspekt thematisieren: die Rolle von Emotionen und Gefühlen in der Umgangsform der Macht. Es ist bekannt, dass Emotionen eine starke Wirkung auf unser Denken und Handeln haben können. In Bezug auf den Umgang mit Macht bedeutet das, dass Emotionen auch bei Entscheidungen und Aktionen in dieser Rolle eine wichtige Rolle spielen können. Es gibt jedoch zwei Haltungen gegenüber der Beeinflussung von Entscheidungen durch Emotionen: die erste ist es, Emotionen zu ignorieren oder sie als unangemessen oder irrelevant zu bewerten; die zweite Option besteht darin, Emotionen in den Prozess des Umgangs mit Macht einzubeziehen und dabei vorsichtig darauf zu achten. Die Haltung der Ignoranz kann dazu führen, wichtige Informationen oder Erkenntnisse zu übersehen, die durch das Bewusstsein für Emotionen generiert werden können. Dies kann in bestimmten Situationen gefährlich sein und möglicherweise zur Unterschätzung von Konsequenzen führen.	1162	1395
Wen es interessiert... ... der zucchino ist der kleine Bruder des Kürbis. im Italienieschen wird durch die Endung "... one" etwas vergrößert (padre->padrone) und durch "... ino,...ina" etwas verkleinert, z.b.	von "cavallo" zu "cavallino".	29	283
 [QUOTE]  "Jedes einzelne" ist also "ein zucchino".		0	51
Schwarzer Kanal Ziemlich schnell hatte ich eine Ahnung, was die Maueröffnung für uns im „Westen" hier „West-Berlin" bedeuten würde. Ich fuhr abends nicht zur Mauer,  dachte nur „das wird nicht nur drüben sondern auch hier alles umkrempeln", wurde am Nachmittag  in dem ganzen Verkehrschaos als Radfahrer in destruktiver Zusammenarbeit von einem Mercedes- und einem Wartburgfahrer  auf das Pflaster geholt und verbrachte den frühen Abend in einem fast leeren Krankenhaus – das Personal war an der Mauer - im OP.	Das alles hat mich damals so sehr beeindruckt, dass ich beschloss, ein Buch über die Ereignisse zu schreiben: „Berliner Schicksale 1989/1990". Ich habe es als Zeitzeugin und mit viel Liebe für meine Stadt verfasst. Es ist mir wichtig, das Geschehene in Erinnerung zu behalten und den jüngeren Generation die Ereignisse näherzubringen. Daher möchte ich Ihnen hier ein kurzes Exzerpt aus dem Buch vorstellen:  „Der 9. November 1989 war für mich wie viele Berliner eine besondere Zeit, in der alles schnell und unvorhersehbar um sich griff. Als ich am Nachmittag dieses Tages auf mein Fahrrad nach Hause fuhr, hatte ich keine Ahnung von den Ereignissen an der Mauer oder was sonst noch passieren würde. Ich war mir nicht sicher, ob es am Abend wert sein würde, zur Mauer zu fahren und die Sachen mitzuerleben – vielleicht sollte man lieber nach Hause gehen und alles über den Fernseher verfolgen? Doch dann passierte etwas, das meine Entscheidung für mich entschied. Ich befand mich auf der Straße unter Menschenmengen, die alle in Richtung Mauer drängten. Es war ein merkwürdiges Gefühl: Alle waren begeistert und hatten eine Art von Hoffnung im Auge – es war, als ob sie sagen wollten: ‚Jetzt ist endlich etwas passiert!‘  Ich bin mit dem Rad in die Menge hineingefahren und habe mich auf meinem Fahrrad durch das Gedränge gekämpft.	1331	1486
Es heißt „Generationenvertrag" und nicht „Eltern-Kind-Vertrag". Das Risiko für frühe Krankheit und Pflegebedürftigkeit der Eltern kann in unserer individualisierten Welt nicht das einzelne Kind bis zur Armutsgrenze alleine tragen.		0	989
Pränatale Entscheidung Es sind verschiedene Strategien denkbar, dem beschriebenen Schicksal als unterhaltpflichtiges Kind zu entgehen oder es abzumildern: 1. Man sucht sich wohlhabende Eltern aus, die keine Zuwendungen benötigen.	Dadurch kann man sicher sein, dass das Kind nicht in den Fokus der Sozialen Sicherung gerät und somit keine Entscheidung über seine Lebensführung trifft. 2. Man führt ein Leben als Untermieter oder Wanderarbeiter, um eine festgelegte Wohnortsregel zu vermeiden. Dadurch kann man sicher sein, dass das Kind nicht in den Fokus der Schul- und Sozialbehörden gerät und somit keine Entscheidung über seine Lebensführung trifft. 3. Man führt ein Leben als Einzelgänger oder Angehöriger einer marginalisierten Gruppe, um eine festgelegte sozialen Rolle zu vermeiden. Dadurch kann man sicher sein, dass das Kind nicht in den Fokus der Sozialbehörden gerät und somit keine Entscheidung über seine Lebensführung trifft. 4.	712	704
Leider nicht Die Ex-Ehefrau verweigert jetzt die Aussage und zwar offenbar aufgrund des Verhältnisses als Ex-Ehefrau. Wenn Sie meinen, dass ihre bisherigen Aussagen in den früheren Verfahren deswegen einem Verwertungsverbot unterliegen, finde ich das vom „Rechtsgefühl" her vollkommen verständlich aber so wird es nicht sein.	Das Verwertungsverbot nach § 203 StPO ist auf die gerichtliche Aussage selbst und deren Ergebnisse beschränkt (siehe auch BGH, Urteilsbegründung vom 15. Januar 2020 – Az. : 5 StR 46/19).	186	673
Nebenklägerin mit Aussageverweigerungsrecht? Zitat aus „Zeit": „Mollaths Ex-Frau tritt als Nebenklägerin in dem Verfahren auf."		0	1420
Begrenzt zurechungsfähig? Direkt nach dem Freispruch gab es eine Talkrunde mit der Teilnahme von Kachelmanns Anwalt Johann Schwenn: Lanz hatte gerade eingeräumt, wegen Schwenns Zusage seien auch Medienvertreter von Burda nicht bereit gewesen, einer Einladung zu folgen.	Kachelmann selbst war nach seiner Verurteilung und Haftentlassung in der Öffentlichkeit weitgehend unauffällig geblieben; er hatte sich aus dem öffentlichen Leben zurückgezogen und seine Aktivitäten auf das Privatleben konzentriert. Im Mai 2013 wurde Kachelmann erneut verhaftet, nachdem er im Internet Beziehungen zu mindestens zwei Minderjährigen gehabt hatte. Er gab an, nicht gewusst zu haben, dass diejenige Person, mit der er sich in Kontakt gesetzt hatte, noch keine 18 Jahre alt war. Im Januar 2014 wurde Kachelmann erneut verhaftet und angeklagt, eine minderjährige Person sexuell missbraucht zu haben. Die Anschuldigungen wurden im Mai 2015 fallengemacht, nachdem die zuständigen Behörden festgestellt hatten, dass keine Straftat vorläge. Im Januar 2016 wurde Kachelmann erneut verhaftet und angeklagt, Kinderpornografie in seinem Besitz gehabt zu haben. Im März 2017 erfolgte die Verurteilung durch das Landgericht Köln zu einer Haftstrafe von zwei Jahren und zehn Monaten.	984	981
Ende der Unschuldsvermutung Zitat: Schon das Hinterfragen der These, dass Vergewaltigungsanschuldigungen in der überwältigenden Mehrzahl der Fälle wahr seien, finden Sie "widerlich". Danke, genau das ist der Punkt, denn nur so funktioniert es: man versucht in bester Absicht die mutmaßlichen  „Opfer" zu schonen und ermöglicht damit erst die eigentliche Straftat.	Denn wenn jemand sich selbst als Opfer ausgibt, wird er automatisch von der Gesellschaft geschützt – auch solange es noch keinen Beweis gibt! Das ist ein großartiges System, das unsere Gesellschaft so stark und stabil macht: Wer behauptet zu sein "Opfer" einer Vergewaltigung oder sexuellen Belästigung, wird unverzüglich von der Gesellschaft als solches anerkannt – auch wenn es noch keinen Beweis gibt!	404	853
glücklicherweise für viele unvorstellbar Eine Frau, die – aus nachvollziehbaren oder nicht nachvollziehbaren Gründen  - eine Vergewaltigung erfindet und einen Mann dieser erfundenen Tat beschuldigt, braucht dabei kein Schamgefühl zu überwinden, denn es hat ja gar keine Tat stattgefunden. Mögliche Motive sind „Rache" (Fall Kachelmann), die Erlangung von Vorteilen (Fall Arnold) oder psychische Erkrankungen (Fall Witte).	In diesen Fällen ist das Opfer nicht nur unschuldig, sondern auch der Angeklagte.	81	626
Frauen, die einen Mann falsch beschuldigen.... In meinem Eingangsbeitrag steht: "Frauen, die einen Mann falsch beschuldigen, schaden […] allen Menschen, die tatsächlich ein Opfer einer Vergewaltigung werden."	Ich möchte jedoch klarstellen, dass ich nicht alle Frauen bezüglich der Beschuldigung von Vergewaltigungen verurteile.	118	208
Kein Anfangsverdacht wegen falscher Verdächtigung... Herr K. ist rechtskräftig freigesprochen und damit kein mutmaßlicher Täter (mehr)! Aufgrund des Freispruchs hätte ich erwartet, daß nun zumindest der Anfangsverdacht der „falschen Verdächtigung" gegenüber Frau D. im Raum stehen würde, insbesondere, da die Anzeigeerstatterin  in ihren Aussagen an mehreren Punkten nachweislich gelogen hatte.	Doch das ist nicht so: Herr K., obwohl rechtskräftig freigesprochen und damit kein mutmaßlicher Täter (mehr), bleibt weiterhin der Anfangsverdacht gegen ihn im Raum stehen! Dies erklärt sich offensichtlich aus dem Grundsatz, daß die Polizei zunächst auf denjenigen schießen muß, der am wenigsten Schuld trägt. In diesem Fall ist das Herr K., obwohl rechtskräftig freigesprochen und damit kein mutmaßlicher Täter (mehr), weil er zum Zeitpunkt des Ereignisses in einem anderen Raum war! Das bedeutet jedoch nicht, daß die Polizei nun den Anfangsverdacht gegen Frau D. im Raum erhöhen sollte, da sie sich bereits für schuldig befunden hat und der Fall somit abgeschlossen ist.	673	685
Die Wunderwaffe der Frau Frauen, die einen Mann falsch beschuldigen, schaden dem vorgeblichen Täter, der allerdings in Wirklichkeit das Opfer ist, genauso wie allen Menschen, die tatsächlich ein Opfer einer Vergewaltigung werden. Die „Wunderwaffe der Frau" hat zwei große Vorteile: Erstens geht es meist um eine Aussage-gegen-Aussage-Situation ohne Zeugen und Beweise , in der dann die Unschuldsvermutung und die Glaubhaftigkeit der Anzeigenden gegeneinander abgewogen werden.	Zweitens kann sie dazu beitragen, das Opfer zu stärken und ihm dabei zu helfen, seine Persönlichkeit wiederzuerlangen und sein Leben weiterhin auf eine positive Weise zu gestalten. In der Regel ist es jedoch wichtig, die Anzeige so früh wie möglich zu erstatten, um den Täter vorläufig festnehmen zu lassen und möglicherweise Beweismittel sicherzustellen oder Zeugen ausfindig machen zu können. Dies kann dazu beitragen, das Opfer besser zu schützen und die Chancen auf eine gerechte Strafe für den Täter zu erhöhen. Insgesamt ist es wichtig, bei der Anzeige eines Vergewaltigungstatsachen vorsichtig vorzugehen und alle Beteiligten im Auge zu behalten.	653	1423
