prompt	lamma_text	gen_text_len	orig_text_len
 Nur für einen Wimpernschlag ist die Wetterwarte auf der Spitze des Brockens zu erahnen. Dann verschwinden selbst die Umrisse des massiven Turms wieder vollständig im Nebel, der wie aus einem Schornstein geblasen kommt.	Wie oft hat sich das Bild nicht geändert: Der Wetterbeobachter sitzt in seinem kleinen Arbeitszimmer und wartet auf den nächsten Sturm oder die nächste Wolke, um sie zu bewerten und seine Berichte anzufertigen. Immer wieder ertönt der Knopf des Telefons, das mit dem Funkgerät verbunden ist: „Hier Wetterwarte Brocken! Wir haben Windstärke fünf plus gemessen...“  Das Leben auf dieser Spitze kann einsam sein und die Menschen umgeben sich oft nur mit ihren eigenen Gedanken. Doch auch in der Einsamkeit gibt es Freunde, die für einen kurzen Moment auftauchen: Die Wanderer, die im Nebel verschwinden, oder das Paar auf dem Pferd, das durch den dichten Schleier hindurchreitet... Und dann ist da noch der Brocken selbst. Der Gipfel bietet eine atemberaubende Aussicht: Im Norden liegt der Harz, im Süden die Kalkhochfläche des Solling und im Westen das Eichsfeld. In klaren Nächten kann man sogar bis ins Ruhrgebiet sehen! Doch auch auf dem Brocken gibt es Stürme zu überstehen: Der Wind wirbelt um die Felsenklippen, die Wolken jagen sich durch die Höhlen und Gänge des Berges. Und doch wissen alle, dass der Brocken einzigartig ist – nicht nur wegen seiner Höhe von 114 Metern oder seines mächtigen Basalts.	1208	8974
 taz.die tageszeitung | Rudi-Dutschke-Str. 23 | 10969 Berlin Die Redaktion behält sich Abdruck und Kürzen von Leserbriefen vor.		0	4473
 „Angst wovor eigentlich?“, fragt Elise Graton sich und uns in ihrer gestrigen Kolumne. Nach den Pariser Anschlägen hat sich unsere Autorin lange an der Seine aufgehalten, umgeben von der Frage nach der Angst.	Die Antwort darauf ist komplex: Es gibt viele Gründe für die Angst – politische Unsicherheit, Terrorangste oder persönliche Sorgen. Doch auch das Gefühl der Solidarität und Zusammenhalt kann uns helfen, unsere Ängste zu überwinden. In ihrer Kolumne schreibt Elise Graton über ihre Erfahrungen in Paris nach den Anschlägen: Sie hat lange an der Seine aufgehalten, umgeben von der Frage nach der Angst und dem Wunsch, die Stadt so schnell wie möglich wiederzufinden.	464	484
  nach der Weltpremiere der siebten Episode der Weltraumsaga in Los Angeles am Montag dürften die Erwartungen der Fans hierzulande ins Unermessliche steigen. Die ersten Reaktionen nach der Uraufführung fielen positiv aus:  , schrieb der Dokumentarfilmer Brett Morgan auf Twitter.	Die Episode wurde von Regisseur David Benioff und Drehbuchautor D.B. Weiss entwickelt, die auch für die restlichen Episoden verantwortlich sind. Die Produktionskosten der Serie liegen bei geschätzten 15 Millionen US-Dollar pro Staffel.	235	1016
 Angesichts der steigenden Anzahl von Geflüchteten aus Nicht-EU-Staaten in die „Festung Europa“ und des Kampfes westlicher Staaten gegen islamistische Terroristen stellt sich gegenwärtig einmal mehr die Frage, was eigentlich Europa ist. Wer gehört dazu und wer nicht?	Die Antwort auf diese Fragen hängt von der Definition ab, welche Bedeutung das Wort „Europa“ hat. Im Allgemeinen versteht man unter Europa den Kontinent, der aus dem Festland Europas besteht (ohne Großbritannien) sowie einigen Inseln im Mittelmeer und Atlantik. Die europäische Union (EU), die sich seit 1952 bildet, umfasst jedoch heute nicht nur das Gebiet des Festlandes Europa, sondern auch weitere Staaten auf dem Kontinent. Diese EU-Staaten sind: Belgien, Bulgarien, Dänemark, Deutschland, Estland, Finnland, Frankreich, Griechenland, Irland, Italien, Kroatien, Lettland, Litauen, Luxemburg, Malta, Niederlande, Polen, Portugal, Rumänien, Schweden, Slowakei, Slowenien, Spanien und Zypern. Die EU hat sich in den letzten Jahrzehnten zu einer der wichtigsten politischen, wirtschaftlichen und kulturellen Einheiten auf der Welt entwickelt. Sie vereint heute über 500 Millionen Menschen und ist ein bedeutender Handelspartner für viele Länder weltweit. In diesem Sinne kann man sagen, dass Europa die Mitgliedstaaten der Europäischen Union umfasst. Diese Staaten teilen sich jedoch nicht nur kulturelle Eigenheiten, sondern auch politische Institutionen und wirtschaftliche Strukturen.	1189	5586
  | Nigerianer haben es weltweit schwer. 17 Millionen Nigerianer – ein Zehntel der Bevölkerung des Landes – leben im Ausland, viele davon als erfolgreiche Unternehmer in anderen afrikanischen Ländern.	Doch auch sie sind von den aktuellen Entwicklungen in Afrika betroffen: Die COVID-19-Pandemie hat die wirtschaftliche Situation der meisten Nigerianer im Ausland verschlechtert, und das Konzept des "African Passport" – ein vereinfachtes Visum für alle afrikanischen Staatsbürger – ist noch nicht realisiert. Das nigerianische Außenministerium hat darauf hingewiesen, dass die meisten Nigerianer im Ausland aufgrund von Arbeitsverträgen oder familiären Beziehungen dort leben und arbeiten. Die Regierung will jedoch auch ihre Bürger in anderen afrikanischen Ländern unterstützen, um sie vor den negativen Folgen der COVID-19-Pandemie zu schützen. Insgesamt gibt es etwa 20 Millionen Nigerianer auf der ganzen Welt – eine Vielzahl von Menschen mit unterschiedlichen Herausforderungen und Bedürfnissen, die von der Regierung unterstützt werden müssen.	848	4222
  Intendantin und Geschäftsführerin der drei   verlängert worden bis 2022. In den Theatern ohne eigenes Ensemble treten viele internationale Künstler und freie Gruppen auf, darunter Rimini Protokoll, She She Pop, Gob Sqad, das TanzEnsemble Rosas von Anne Teresa de Keersmaeker, die Choreografen Boris Charmatz und Mette Ingvartsen.	### 2018–2023: Intendantin Annette Knopf (Schauspielhaus Hamburg)  Die Intendanz von Annette Knopf am Schauspielhaus Hamburg umfasst die Spielzeiten 2018/19 bis 2022/23. In dieser Zeit stehen unter anderem Inszenierungen von Simon Stone, Sebastian Nübling und Stefan Pucher auf dem Programm. ### 2017–2024: Intendantin Julia Voss (Schaubühne Lindenfels)  Die Intendanz von Julia Voss an der Schaubühne am Lindenfels in Berlin umfasst die Spielzeiten 2017/18 bis 2023/24. In dieser Zeit stehen unter anderem Inszenierungen von Simon Stone, Katie Mitchell und Jan Bosse auf dem Programm. ### 2016–2025: Intendant Thomas Oberender (Deutsches Theater Berlin)  Die Intendanz von Thomas Oberender am Deutschen Theater in Berlin umfasst die Spielzeiten 2016/17 bis 2024/25. In dieser Zeit stehen unter anderem Inszenierungen von Simon Stone, Sebastian Nübling und Jan Bosse auf dem Programm. ### 2013–2028: Intendantin Annette Hess (Schauspiel Frankfurt)  Die Intendanz von Annette Hess am Schauspiel Frankfurt umfasst die Spielzeiten 2014/15 bis 2027/28. In dieser Zeit stehen unter anderem Inszenierungen von Simon Stone, Katie Mitchell und Jan Bosse auf dem Programm. ### 2013–2029: Intendant Thomas Böhm (Schauspielhaus Bochum)  Die Intendanz von Thomas Böhm am Schauspielhaus Bochum umfasst die Spielzeiten 2014/15 bis 2028/29. In dieser Zeit stehen unter anderem Inszenierungen von Simon Stone, Sebastian Nübling und Jan Bosse auf dem Programm.	1443	1496
 In seinem 1933 erschienen Essay „Lob des Schattens“ reflektiert der Schriftsteller Tanizaki Jun’ichirō über den Sinn für Harmonie in der japanischen Ästhetik. Dieser besondere Sinn beziehe auch alltägliche Gegenstände ein, ihre Anordnung in Gärten und Wohnhäusern etwa.	In diesem Zusammenhang erzählt Tanizaki die Geschichte von einem alten Mann namens Shimada, der sich für das Schönheitsideal des Schattens im japanischen Stil interessiert. Er schreibt:   „Es gibt eine Art von Schönheit, die wir in Japan 'Schatten' nennen – nicht den Schatten eines Objekts auf dem Boden oder einer Wand, sondern jenenjenen speziellen Effekt, der entsteht, wenn sich Licht und Schatten gegenseitig beeinflussen. In unserer Kunst und Architektur ist dieser Effekt von großem Wert.“  Tanizaki erklärt weiterhin, dass die japanische Ästhetik darauf abzielt, den harmonischen Zusammenhang zwischen Licht und Schatten zu betonen:   „In unserer Kunst wird der Schatten als ein wesentlicher Bestandteil angesehen. Wir bemühen uns, diesen Effekt in Gärten, Wohnräumen und anderen öffentlichen Bereichen sinnvoll einzubinden.	833	5430
 Eigentlich ist Marco Haas alias T.Raumschmiere bekannt als der Mann fürs Grobe. Stücke von ihm haben Titel wie „Rabaukendisko“, „Blitzkrieg Pop“ und „Monstertruckdriver“.	Doch jetzt will er zeigen, dass er auch auf anderen Gebieten kreativ sein kann: Gemeinsam mit dem Komponisten und Produzenten Jan Zehrfeld (Ex-Mitglied der Band Milchwald) hat Marco Ha alias T.Raumschmiere ein neues Werk geschaffen – das „Lichtspiel Orchester“. Das Lichtspiel Orchester ist eine künstlerische Hommage an die frühen Stummfilme und ihre musikalischen Begleitungen, bei denen live gespielte Musik zu den Filmen aufgeführt wurde. Das Projekt besteht aus einer Vorführung von drei Kurzfilmen (insgesamt etwa 30 Minuten) sowie der Live-Musik des Lichtspiel Orchesters unter Leitung von Jan Zehrfeld und Marco Ha alias T.Raumschmiere. Die Filme, die für das „Lichtspiel Orchester“ adaptiert wurden, stammen aus den Jahren um 1900 bis 1925 und zeigen verschiedene Aspekte der damaligen Filmkunst: Die Komödie „Der gebrochene Schleier“, ein Melodram mit dem Titel „Die Opfergang“ sowie das Fantasy-Stück „Das Wunder der Vergeltung“. Insgesamt bietet das „Lichtspiel Orchester“ eine atemberaubende Mischung aus visuellen Effekten, live gespielter Musik und historischen Filmen – ein einmaliges Erlebnis für Fans von klassischer Stummfilmkunst sowie für alle, die sich für experimentelle Musikprojekte interessieren. Das „Lichtspiel Orchester“ feierte am 26.	1264	3035
  | In ihrer Kindheit musste sie sich ständig verstecken. Und während ihre ältere Schwester zur Schule durfte, musste sie zu Hause bleiben und ihrer Mutter auf dem Feld helfen.	| Als die beiden Schwestern endlich in der Lage waren, eine Ausbildung zu absolvieren, war es für Maria ein Traum geworden: Sie wollte Ärztin werden. Doch ihr Vater verweigerte seine Zustimmung und schickte sie stattdessen auf das Land, um dort als Haushälterin zu arbeiten. | Während ihrer Arbeit lernte Maria die Familie des Gutsherrn kennen, der sich für ihre Ausbildung interessierte und ihr schließlich die Möglichkeit gab, Medizin zu studieren.	450	3445
 Palermo im Dezember. Schwerter klirren und Schilder blitzen, wenn die edlen Ritter Frankreichs auf finstere Drachen und kaum weniger finstere Sarazenen treffen.	In der Mitte des Kampfes stehen sie: Jeanne d'Arc, die Jungfrau von Orléans; Charles de Gaulle, der Vater des Landes; Napoleon Bonaparte, der Kaiser von Frankreich; und Joan of Arc, das Mädchen aus Domrémy, das als Kind von Engeln beraten wurde. In dieser epischen Schlacht erzählen die Ritter ihre Geschichten: Jeanne d'Arc über ihr Auftreten vor dem König von Frankreich und ihren Kampf um Orléans; Charles de Gaulle über seine Rolle im Zweiten Weltkrieg und den Gründung der Fünften Französischen Republik; Napoleon Bonaparte über seinen Aufstieg vom Soldaten zum Kaiser, sein Scheitern in Russland und seine letzte Schlacht bei Waterloo. Joan of Arc erzählt ihre Geschichte: von ihrer Kindheit im lothringischen Dorf Domrémy, wo sie von Engeln beraten wurde; ihren Kampf um Orléans als Jungfrau von Orléans; ihre Verhaftung durch die Burgunder und ihre Folter und Verurteilung durch den englisch-burgundischen Feldherrn Johann Ohne Furcht. In dieser grandiosen Schlacht der französischen Geschichte treffen sich die großen Helden, um ihre Geschichten zu erzählen und ihren Einfluss auf das französische Volk kennenzulernen.	1127	5961
 Ist das ein indirektes Schuldeingeständnis? Oder nur neue Transparenz, wie Opel verkündet?	Opel hat am 26.03.2021 bekannt gegeben, dass sie in den vergangenen Jahren einige Verstöße gegen Umweltauflagen gemacht hat und sich nun um eine transparente Darstellung der Vorfälle bemüht.	190	372
  | Der zweite Reaktor des belgischen AKW Tihange ist seit Montagabend wieder am Netz. Kurz vor halb zehn, so die Betreiberin Electrabel, wurde er „in aller Sicherheit“ hochgefahren.	Die Wiederanbindung erfolgte nach einer mehrwöchigen Pause aufgrund von Unregelmäßigkeiten bei der Überwachung des Generators 6. Die Untersuchungen hatten gezeigt, dass die Schädigungen an den Stützen und den Lagerstellen auf mangelhafte Wartung zurückzuführen waren. Die Wiederanbindung erfolgte nach einer mehrwöchigen Pause aufgrund von Unregelmäßigkeiten bei der Überwachung des Generators 6.	396	2532
  | Nie wieder ein Flughafen-Debakel wie in Berlin? Mit digitaler Planung von Großprojekten will Verkehrsminister Alexander Dobrindt (CSU) Baupannen in Zukunft verhindern.		0	472
  | Immer mehr Handelsketten unterstützen die Greenpeace-Kampagne gegen umweltschädliche Chemikalien bei der Textilproduktion. Jetzt habe sich auch die Kette Kaufland der "Detox"-Kampagne angeschlossen, hieß es gestern.	Die Initiative von Greenpeace fordert Unternehmen auf, schadstofffreie Produkte zu entwickeln und umweltschädliche Chemikalien aus ihrer Produktion zu entfernen. Im April 2016 hatten bereits mehr als 45 internationale Modemarken und Textilhersteller ihre Unterstützung für die "Detox"-Kampagne bekundet, darunter auch Marken wie Adidas, H&M, Levi's oder Zara. Die Beteiligung von Kaufland zeigt, dass sich auch große Handelsketten an der Klima-, Umwelt und Gesundheitsbewegung beteiligen möchten.	496	476
  | Gleich nach ihrer Deutschlandpremiere müssen die neuen Doppelstock-Intercitys der Bahn in die Werkstatt. Grund ist ein auf bestimmten Streckenabschnitten aufgetretenes Wanken der Waggons.	Die Kunden werfen den Bahnchef vor, dass er sie nicht ausreichend überwacht und sichergestellt hat, dass das neue Fahrzeugsicherheits-Konzept funktioniert. ",                 "Bundesverkehrsminister Alexander Dobrindt (CSU) forderte am Montag die Deutsche Bahn auf, schnellstmöglich den Fehler zu beheben. Er werde nicht zulassen, dass sich Kunden und Fahrgäste aufgrund von Sicherheitsbedenken vor der Wahl zwischen Auto oder Zug für das Auto entscheiden.	456	457
  Im Umfeld der umstrittenen Reptilienmesse „Terraristika“ in Hamm hat der Zoll 130 seltene Tiere beschlagnahmt. Die streng geschützten Chamäleons, Geckos, Unken, Salamander und Schildkröten im Wert von 30.000 Euro waren illegal aus der Ukraine nach Deutschland geschmuggelt worden, teilte der Zoll am Dienstag mit.	Die Tiere wurden bei einem Kontrollpunkt an der deutsch-niederländischen Grenze in Emmerich festgestellt und sind nun im Besitz des Bundeszolls. Die Herkunftsländer der Tierarten schützen sie nach dem Washingtoner Artenschutzübereinkommen von 1973 (CITES).	256	512
  | Viele Staaten, wenig Details: So lässt sich die neu geschmiedete, am Dienstag von Saudi-Arabien angekündigte islamische Antiterrorallianz zusammenfassen. Aus 34 islamischen Staaten soll sie bestehen und von einem Operationszentrum in der saudischen Hauptstadt Riad koordiniert werden.	Die Allianz soll die Zusammenarbeit bei der Bekämpfung des Terrorismus verbessern, Informationen auszutauschen und gemeinsame Aktionen durchführen. Die Mitgliedstaaten sollen ihre Ressourcen bündeln und so den Kampf gegen den Islamischen Staat (IS) und andere terroristische Gruppen erleichtern. Die Gründung der Allianz wurde von vielen Kritikern als Reaktion auf die zunehmende Gewalt im Nahen Osten gesehen, insbesondere nach dem Terroranschlag in Paris am 13. November 2015 und den darauffolgenden Luftschlägen Russlands gegen das syrische Krisengebiet.	557	4086
  | Die französische Justiz hat den Vorschullehrer, der eine islamistische Attacke gegen sich nur erfunden hatte, in eine Psychiatrie eingewiesen. Psychiatrische Untersuchungen hätten eine "Verminderung der Urteilsfähigkeit" des Mannes festgestellt, teilte die Staatsanwaltschaft von Bobigny mit.	Der 37-jährige Lehrer war im Januar unter Verdacht geraten, er habe Schülerinnen sexuell belästigt und dabei islamistische Symbole verwendet.	141	485
  | Die Hinweise auf ein Massaker des nigerianischen Militärs an Schiiten verdichten sich. Am Dienstag bestätigte die nigerianische Menschenrechtskommission, dass Soldaten am Wochenende Hunderte und möglicherweise bis zu 1.000 Schiiten getötet hätten.	Die Kommission fordert eine Untersuchung der Vorfälle durch das Internationale Komitee vom Roten Kreuz (IKRK). Die Anschläge ereigneten sich am Wochenende in den Städten Zaria und Kaduna im Norden des Landes, als Soldaten nach einem Konflikt mit Schiiten-Demonstranten intervenierten. Die Opfer waren überwiegend Frauen und Kinder, die bei der Räumung von Barrikaden ums Leben gekommen sein sollen.	398	499
  | Es herrscht Polarnacht, Schnee fällt und das Thermometer zeigt 17 Grad unter null. Die norwegische Polizei schiebt an Europas nördlichster Grenzstation, dem nahe dem nordnorwegischen Kirkenes gelegenen Storskog, eine Flüchtlingsfamilie mit Kindern nach Russland ab.	Sie haben sich in einem Lager für Asylsuchende aufgehalten und waren von der norwegischen Regierung an die russische Grenze zurückgeschoben worden. Die Familie ist aus Sicherheitsgründen nicht namentlich bekannt geworden, aber es gibt Berichte über eine ähnliche Situation im Jahr 201. Die Flüchtlinge wurden nach Russland abgeschoben, obwohl sie keine Pässe hatten und deshalb keinen Zugang zu russischen Konsulaten in Norwegen gefunden hatten. Die norwegische Polizei hatte ihnen gesagt, dass sie zurück nach Kirkenes gebracht werden würden, aber stattdessen wurden sie an die Grenze abgeschoben. Die Flüchtlinge waren nicht in der Lage, sich selbst zu vertreten oder ihre Rechte aufzuhalten. Sie hatten keine Informationen über ihr Recht auf Asyl und keinen Zugang zur norwegischen Justiz. Die russische Polizei hat sie an der Grenze abgefangen und nach Murmansk gebracht, wo sie in ein Lager für Flüchtlinge gesteckt wurden. Die Situation dieser Familie ist nur eine von vielen, bei denen die norwegischen Behörden Asylsuchende ohne Pässe oder Zugang zu Konsulaten zurück nach Russland abgeschoben haben. Es gibt Berichte über schlechte Bedingungen und mangelnde Unterstützung für Flüchtlinge in russischen Lagern. Die Vorfälle zeigen die Notwendigkeit, ein effizientes System zur Identifizierung von Asylsuchenden zu etablieren, das es ermöglicht, ihre Rechte aufzuhalten und ihnen Zugang zu Rechtsberatung und Justiz zu gewähren.	1435	2962
  | Die FN-Chefin Marine Le Pen ist im Prozess um islamkritische Äußerungen freigesprochen worden. Das Strafgericht in Lyon sprach Le Pen am Dienstag vom Vorwurf frei, zu "Diskriminierung, Gewalt oder Hass" gegen Muslime angestiftet zu haben.	| Die französische Politikerin Marine Le Pen wurde im Prozess um islamkritische Äußerungen freigesprochen.	106	494
  | In der Schweiz haben die Verhandlungen für ein Ende des Bürgerkrieges im Jemen begonnen. Der neue Anlauf für Gespräche zwischen der international anerkannten Regierung und den Huthi-Rebellen wird von einer einwöchigen Waffenruhe begleitet, die nach einer Verzögerung ebenfalls am Dienstag begann.	Die Schweiz ist als Vermittlerin im Jemen seit 2016 aktiv und hat in dieser Zeit zahlreiche Gespräche zwischen den Konfliktparteien geführt. Die letzte Runde von Friedensverhandlungen fand im September 2020 statt, blieb jedoch erfolglos. Die aktuellen Verhandlungen sollen auf der Insel Socotra begonnen werden und unter Beteiligung der Vereinigten Arabischen Emirate (VAE) sowie Saudi-Arabiens stattfinden.	407	463
  | Ein weißer Silberfarn auf schwarz-blauem Hintergrund und vier rote Sterne als Symbol für das Kreuz des Südens: Für diesen Entwurf haben die Wähler bei der Suche nach einer neuen Nationalflagge gestimmt. Dies gab die Wahlkommission am Dienstag bekannt.		0	334
  | Auf die Streichung von 8,5 Milliarden US-Dollar Altschulden haben sich Kuba und seine im Pariser Club vereinten vierzehn Gläubigernationen geeinigt. Dem Abkommen zufolge, das bereits am Samstag unterzeichnet, aber erst am Montag bekannt wurde, zahlt Kuba 2,6 Milliarden US-Dollar im Laufe der nächsten 18 Jahre zurück.	Die Altschulden haben sich über die Jahrzehnte auf mehr als 8,5 Milliarden Dollar summiert und belasteten das kubanische Staatshaushalt bislang erheblich. Der Vertrag beendet den seit langem andauernden Rechtsstreit zwischen Kuba und seinen Gläubigern. Die Vereinbarung wurde von der internationalen Gemeinschaft positiv aufgenommen, da sie die Beendigung eines langjährigen Konflikts bedeutet. Die künftige Zusammenarbeit Kubas mit den Gläubigern wird nunmehr ungehindert fortgesetzt werden können. Die Zahlungsermäßigung für Kuba ist eine wichtige Voraussetzung, um die wirtschaftliche Entwicklung des Landes zu fördern und die sozialen Leistungen weiterhin sicherzustellen.	676	1930
  sorgen sich um die deutsche Mitte: Sie sei verunsichert, rücke nach rechts und bröckele. Nur: Wer gehört eigentlich dazu?	Was ist der Sinn des Lebens?	28	1716
  | So weit ist es mit der Globalisierung gekommen. Auf der letzten Sitzung der Fed-Notenbanker war die Wende in der fast zehnjährigen Nullzinspolitik noch ausgeblieben.	Doch nun hat sich das Blatt gewendet: Die Notenbanker haben beschlossen, den Leitzinssatz auf 0,25 Prozent zu senken und ihre Ankündigung lautet, dass sie die Zinsen in kleinen Schritten wieder erhöhen werden, sobald sie feststellen, dass die Inflation wieder unter Kontrolle ist. Die Entscheidung der Notenbanker hat weitreichende Auswirkungen auf das Geldmarktgeschehen und die gesamte Volkswirtschaft. Zum einen sinkt der Zinssatz für Kredite in den USA und damit auch im globalen Finanzsystem, was zu einer Erhöhung des Bedarfs an Liquidität bei Banken führen kann. Dadurch könnten sie mehr Geld ausleihen oder von Zentralbanken beziehen, um ihre Reserven aufzubessern. Auf der anderen Seite können die sinkenden Zinssätze für Kredite dazu beitragen, dass Unternehmen und Privathaushalte wieder investieren und sparen. Dies könnte zu einer Erhöhung der Investitionen in Produktionsanlagen und Forschung führen sowie zu einem Anstieg des privaten Konsums. Die Fed-Notenbanker haben jedoch auch darauf hingewiesen, dass die Senkung des Leitzinssatzes nicht unbedingt bedeutet, dass sie ihre Aktivitäten im Geldmarkt einstellen werden. Vielmehr könnten sie in der Zukunft noch weitere Maßnahmen ergreifen, um die Inflation auf einem angemessenen Niveau zu halten und das Wachstum des US-amerikanischen Wirtschaftsraums zu unterstützen. Insgesamt ist die Entscheidung der Notenbanker ein wichtiger Schritt in Richtung einer normalisierten Geldmarktlage, nachdem sie seit Jahren eine Nullzinspolitik verfolgt haben.	1514	2676
 Auf dem Boden des Flurs eines ehemaligen Schulgebäudes in Moabit, oberstes Stockwerk, liegen circa 20 Kinder und warten auf ihren Einsatz: Ein Profi-Tänzer hat mit den Kleinsten für die Adventsfeier ihrer Notunterkunft eine Performance einstudiert. Er gibt ihnen das Startzeichen: Die Kinder legen los und zeigen verschiedene Breakdance–Figuren.	Sie tanzen gemeinsam zu einer HipHop-Musik, während der Profi-Tänzer einige zusätzliche Tricks hinzufügt. Die Adventsfeier ist ein besonderer Moment für die Kinder im Fl, erinnert sie an ihre frühere Lebensweise und hoffen auf eine bessere Zukunft.	248	1744
 Gute Frage das: „How to start a song?“, bellt Thomas Kastning gleich zu Beginn. So gut ist die Frage, dass der Sänger und Gitarrist von Van Urst sie gleich achtmal wiederholt.	Die Band Van Urth besteht aus den Musikern Thomas Kastning (Gesang), Michael Wittig (E-Bass) und David Pitzauer (Schlagzeug).	125	3689
 Wer jetzt kein Stück für Kinder spielt, ist selber schuld. Die beliebte Schauspielerbande „Das Helmi“ und ihre zerknautschten Schaumstofffiguren, die für Kinder ebenso gern wie für Erwachsene erzählen, machen es sich aber nicht einfach.	Denn jetzt müssen sie noch mal alles von vorne lernen – als 3D-Animationsfilme! In „Die Helmi und das geheimnisvolle Schatzkarten-Abenteuer“ (2019) erleben die kleinen Zuschauer, wie sich das Streichholzmann-Familienmitglied Tischtennisschläger in einem mysteriösen Abenteuer verstrickt. In „Die Helmi und der verlorene Schatz im Spukschloß“ (2019) erleben die kleinen Zuschauer, wie sich das Streichholzmann-Familienmitglied Lichtbogenlöffel in einem spookigen Abenteuer verstrickt. In „Die Helmi und der geheimnisvolle Schatz im Mondwald“ (2019) erleben die kleinen Zuschauer, wie sich das Streichholzmann-Familienmitglied Feuerzeug in einem mysteriösen Abenteuer verstrickt.	677	717
  | Es geht nur um vielleicht 0,25 Prozentpunkte mehr. Aber wenn die US-Notenbank Fed an diesem Mittwochabend entscheiden würde, ihre Leitzinsen anzuheben, hätte das Auswirkungen auf die gesamte Welt.		0	3685
  | Am Eingang des Saals geht Angela Merkel auf Horst Seehofer zu. Sie geleitet ihn zur Bühne, lächelt etwas breiter, er schmaler.	| Der bayerische Ministerpräsident wird von der Moderatorin begrüßt und fragt nach den Ergebnissen des Sondierens in seinem Land. Horst Seehofer ist offenbar sehr zufrieden mit dem Feedback seiner Partei, die CSU. Er gibt zu verstehen, dass es ihm gut geht und er auf eine gute Zusammenarbeit mit der CDU setzt. | Während des Gesprächs zwischen Angela Merkel und Horst Seehofer ist klar, dass sie sich sehr vertraut sind und ihre Zusammenarbeit mühelos umsetzen können. Sie sprechen über die aktuellen politischen Themen und erörtern gemeinsame Ziele für die kommende Legislaturperiode. | Die beiden Politiker schauen dabei äußerst konzentriert zu, was der jeweils andere sagt. Es ist klar, dass sie ihre Worte sorgfältig wählen und aufeinander eingehen, um gemeinsam eine Strategie für die nächsten Jahre auszuarbeiten. | Während des Gespräches zwischen Angela Merkel und Horst Seehofer sind auch einige weitere Politiker anwesend, die sich im Hintergrund bewegen oder ihre Papiere durchlesen. Es ist jedoch klar, dass das Hauptaugenmerk auf der Zusammenarbeit von CDU und CSU liegt. | Die beiden politischen Chefs schauen dabei äußerst konzentriert zu, was der jeweils andere sagt. Sie sprechen über die aktuellen politischen Themen und erörtern gemeinsame Ziele für die kommende Legislaturperiode. Es ist klar, dass sie ihre Worte sorgfältig wählen und aufeinander eingehen, um gemeinsam eine Strategie für die nächsten Jahre auszuarbeiten. | Während des Gespräches zwischen Angela Merkel und Horst Seehofer sind auch einige weitere Politiker anwesend, die sich im Hintergrund bewegen oder ihre Papiere durchlesen. Es ist jedoch klar, dass das Hauptaugenmerk auf der Zusammenarbeit von CDU und CSU liegt. | Die beiden politischen Chefs schauen dabei äußerst konzentriert zu, was der jeweils andere sagt. Sie sprechen über die aktuellen politischen Themen und erörtern gemeinsame Ziele für die kommende Legislaturperiode. Es ist klar, dass sie ihre Worte sorgfältig wählen und aufeinander eingehen, um gemeinsam eine Strategie für die nächsten Jahre auszuarbeiten. | Während des Gespräches zwischen Angela Merkel und Horst Seehofer sind auch einige weitere Politiker anwesend, die sich im Hintergrund bewegen oder ihre Papiere durchlesen. Es ist jedoch klar, dass das Hauptaugenmerk auf der Zusammenarbeit von CDU und CSU liegt. | Die beiden politischen Chefs schauen dabei äußerst konzentriert zu, was der jeweils andere sagt. Sie sprechen über die aktuellen politischen Themen und erörtern gemeinsame Ziele für die kommende Legislaturperiode. Es ist klar, dass sie ihre Worte sorgfältig wählen und aufeinander eingehen, um gemeinsam eine Strategie für die nächsten Jahre auszuarbeiten.	2689	2793
  | Eurogruppenchef Jeroen Dijsselbloem hat zur Wachstumsstärkung eine rasche Vollendung der Bankenunion gefordert. Sie "wird wichtiger sein für den wirtschaftlichen Aufschwung als jedes andere Projekt, also tun wir es", sagte er gestern.	| Eurogruppen-Vorsitzender Jeroen Dijsselbloem hat auf eine rasche Vollendung der Bankenunion im Rahmen der Wachstumsstärkung bestanden. Diese "wird wichtiger sein für den wirtschaftlichen Aufschwung als jedes andere Projekt, also tun wir es", erklärte er gestern.	264	471
 | Der Streit über rechtsstaatliche Prinzipien in Polen macht die neue nationalkonservative Regierung von Landeschefin Beata Szydło unbeliebt. Deren PiS würden laut Umfrage jetzt nur noch 27 Prozent der Befragten wieder wählen, 10 Prozentpunkte weniger als vor zwei Wochen.	Die Oppositionspartei Nowoczesna (Moderne) hingegen könnte auf 16 Prozent künftig zulegen und sich damit zur zweitstärksten Kraft im Land entwickeln. | Der Streit um rechtsstaatliche Prinzipien in Polen macht die neue nationalkonservative Regierung von Ministerpräsidentin Beata Szydło unbeliebt. Ihre Partei PiS würde laut Umfrage jetzt nur noch 27 Prozent der Befragten wieder wählen, zehn Prozentpunkte weniger als vor zwei Wochen.	434	495
