prompt	lamma_text	gen_text_len	orig_text_len
Empirische Studien zeigen, dass Eltern sehr flexibel auf familienstrukturelle Veränderungen reagieren. Alleinerziehende Väter können sich „mütterliche Funktionen“ aneignen und alleinerziehende Mütter „ersetzen“ Väterfunktionen.	Die Familie ist ein soziales System, das durch wechselseitige Beeinflussung von Familienmitgliedern gekennzeichnet wird. Die Familienstruktur kann sich im Laufe der Zeit verändern und dabei auch die Rollenverteilung innerhalb der Familie. So können alleinerziehende Eltern ihre Rollen als Vater oder Mutter flexibel anpassen, um den Bedürfnissen ihrer Kinder entsprechend zu handeln. ## Alltagspraktiken  Insgesamt ist es wichtig, auf die individuellen Bedürfnisse der Kinder und Familienmitglieder einzugehen und soziale Rollen flexibel anzupassen. Dies kann beispielsweise durch eine gemeinsame Hausarbeit oder den Austausch von Erziehungsmethoden geschehen.	660	893
Das Wort Museum ruft eine Reihe von Vorstellungen ab, deren Herkunft und Bedeutung normalerweise nicht mehr reflektiert wird, denn erst im Kontext von Aufklärung und Revolution entsteht Ende des 18. Jh.s ein fester Ort, an dem Gegenstände auf Dauer aufbewahrt und zum Ansehen für jeden ausgestellt werden.	Das Wort Museum als Sammelbecken für die verschiedenen Arten von Museen hat sich im Laufe der Zeit weiterentwickelt: Es gibt heute spezialisierte Museen für Kunst, Naturgeschichte, Technik, Geschichte usw., aber auch interdisziplinäre Ausstellungen und Institutionen. Die Diversifizierung des Museumssektors hat dazu geführt, dass sich das Konzept von "Museum" verändert: Es ist nicht mehr nur ein Ort der Erinnerung oder die Sammlung eines Einzelnen, sondern kann auch als Diskussionsforum, Bildungsinstitution und kulturelle Anlaufstelle wahrgenommen werden.	560	613
Wir brauchen mehr Lehrerinnen und Lehrer mit Migrationshintergrund (…)“ (BReg. 2015, o.S.)	### Gesetzliche Regelungen für die Berufsausbildung in der Schule  Seit dem Jahr 201 ist es möglich, dass Schülerinnen und Schüler während ihrer Schulzeit eine berufliche Ausbildungsstelle (BAföG) erhalten. Die BAföG-Richtlinien schreiben vor, dass die Berufsausbildung in der Schule „als Teil des allgemein bildenden Schulunterrichtes durchgeführt wird“. Dadurch soll sichergestellt werden, dass Schülerinnen und Schüler ihre berufliche Ausbildungsstelle gleichzeitig mit ihrem Abitur ablegen. Die Berufsschule ist dabei für die praktische Umsetzung der beruflichen Bildung in der Schule zuständig. Sie übernimmt auch die Qualitätssicherung bei der Berufsausbildung im Schulbetrieb und bietet zusätzliche Unterstützungsleistungen an, um Schülerinnen und Schüler optimal auf ihre berufliche Zukunft vorzubereiten (BSchG).	821	850
Der Beitrag arbeitet einer kurzen Kritik des Konzepts der multiplen Modernen folgend den entwicklungstheoretischen Beitrag der Debatte um die verwobene Moderne heraus. Die Stärke des Ansatzes besteht darin, Entwicklung als einen verwobenen, inter- und transnationalen Prozess zu verstehen, der von asymmetrischen Machtbeziehungen und kolonialer sowie imperalistischer Gewalt geprägt ist.	Die Kritik am Konzept der multiplen Modernen richtet sich gegen die Annahme einer unilateralen Entwicklungshistoriographie, bei der die westliche Moderne als normative Referenz dient.	183	387
Die Narkose beeinträchtigt in all ihren Variationen Atmung und Kreislauf in vielfältiger Weise. Neben der Aufgabe, für eine ausreichende Narkosetiefe zu sorgen, zählt es zu den wichtigsten Pflichten des Anästhesisten, den Gasaustausch in Lunge und Gewebe zu garantieren.	Das Atmungs- und Kreislaufsystem ist von der Atemwiederholung (AWR) abhängig: Die AWR regelt die Frequenz und Dauer der Ein- und Ausatembewegungen, um den Sauerstoffaustausch im Körper zu gewährleisten. Die Atmungsfunktion wird durch folgende Prozesse gesteuert:  1.	266	270
In der Natur leben Populationen in Gemeinschaften (Biozönosen) zusammen. Darunter versteht man das gemeinsame Gedeihen der Lebewesen verschiedener Arten von Pflanzen, Tieren und Mikroorganismen in einem Lebensraum (Biotop), die in einer mehr oder weniger engen Beziehung zueinander stehen.	Diese Zusammenarbeit kann durch gegenseitige Abhängigkeit, Nutzung gemeinsamer Ressourcen oder andere Wechselwirkungen erreicht werden. In der Ökologie und Populationsbiologie ist das Konzept der Populationen in Gemeinschaften zu erforschen und die Auswirkungen von Faktoren wie Wanderungsraten, Genfluss, Nahrungskonkurrenz oder Klimaveränderungen auf die Artenzusammensetzung und Dynamik der Biozönosen zu verstehen. Dabei werden Methoden aus verschiedenen Disziplinen angewendet, darunter Populationsgenetik, Ökologie, Statistik und Mathematik (insbesondere das Verständnis von Wahrscheinlichkeitsrechnung und Optimierung).	626	1183
Für den Geschäftsführer bestehen im Rahmen der Unternehmensführung und Finanzierungsverantwortung – auch außerhalb einer Krisensituation – umfangreiche zivilrechtliche und strafrechtliche Haftungsrisiken. Zivilrechtlich zu unterscheiden ist die Haftung des Geschäftsführers im Innen- und Außenverhältnis.	Im Innenverhältnis tritt der Geschäftsführer als Vertreter der Gesellschaft auf, weshalb er für alle Handlungen seiner Untergebenen haftet (§ 27 Abs. 1 GmbHG).	159	304
Die Ständige Impfkommission (STIKO) empfiehlt für gesundheitlich gefährdete Personen mit angeborener oder erworbener Immundefizienz sowie anatomischer oder funktioneller Asplenie eine Impfung mit 4-valentem ACWY-Konjugatimpfstoff. Zugleich ist diese Impfung für Personen mit Haushaltskontakt zu einem Patienten mit einer invasiven Meningokokken-Erkrankung (IME) sowie für gefährdetes Laborpersonal empfohlen (d. h. Arbeit mit dem Risiko der Bildung eines Neisseria-meningitidis -Aerosols).		0	709
Bis zum Jahr 1982 galt es als unumstößliches Paradigma in der Kristallographie, dass es bei Kristallen keine Drehsymmetrie der Zähligkeit von fünf oder höher als sechs geben kann. Das änderte sich mit der Entdeckung der Quasikristalle durch Daniel Shechtman.	## Geschichte und Hintergrund  Die Theorie der Kristallstrukturen wurde im 19. Jahrhundert entwickelt, nachdem die grundlegende Struktur von Kristallen in den frühen Jahren des Jahrhunderts entdeckt worden war.	210	416
Wenn man das Mittlere Management aus der Sicht des Systems „Organisation“ betrachtet, so steht in erster Linie die Funktion der Mittleren Führungskraft im Fokus und weniger die einzelne Person bzw. das Individuum.	Die Rolle der Mittelbaren Kommunikation ist ebenfalls wichtig: Die Informationen werden nicht direkt von der obersten Leitung an die untere Ebene weitergegeben, sondern übermittelt durch Mittlere Führungskräfte. Dadurch können Unklarheiten und Missverständnisse vermieden oder beseitigt werden.	294	710
Nordwestlich vor Europa und im Übergang zur Arktis liegt die Insel Island, deren Name sich vom altgermanischen Wort für Eis herleitet. Ihre gegenwärtige Fläche von ziemlich genau 100.000 Quadratkilometern macht sie zur größten Vulkaninsel der Erde, geformt durch beständige Erdbeben und Vulkanausbrüche durch ihre Lage auf der tektonischen Bruchlinie des Mittelatlantischen Rückens, die den Ost- und Westteil der Insel mit ihren etwa dreißig Vulkansystemen unter bis zu eintausend Meter mächtigen Eiskappen pro Jahr um zwei Zentimeter auseinanderzerrt.	Island ist bekannt für seine zahlreichen heißen Quellen, die in ihrem Wasser Mineralien enthalten und als Heilquellen genutzt werden. Die Landschaft der Insel ist von unzähligen Gletschern geprägt, deren Eis zu den größten Vorkommen an kristallinem Wasser auf der Erde zählt. Die Bevölkerung Islandes beträgt etwa 35.000 Menschen und konzentriert sich hauptsächlich in urbanen Zentren wie Reykjavik oder Akureyri, die zugleich wichtige Handels- und Kulturzentren darstellen. Die isländische Sprache ist eine der ältesten Sprachen Europas und gehört zur Gruppe der germanischen Sprachen. Die Geschichte Islandes reicht zurück bis ins 9. Jahrhundert n.	650	820
Wie in Kap. 3 ausgeführt wurde, stellt die Erklärung von Tatbeständen eine zentrale Aufgabe der Realwissenschaften dar.	In diesem Zusammenhang ist es wichtig zu verstehen, wie wissenschaftliche Theorien und Hypothesen entstehen und welche Rolle Methodenvielfalt und Kritik dabei spielen.	167	492
Bei der Befundung kindlicher Röntgenbilder ist die im Vergleich zu Erwachsenen unterschiedliche Anatomie zu beachten. Röntgendichte Fremdkörper wie zentralvenöse Katheter oder Endotrachealtuben projizieren sich dementsprechend verschieden.	Bei der Interpretation von Röntgenbildern bei Kindern ist es wichtig, die Bildgebung in Zusammenhang mit den klinischen Befunden und dem Alter des Patienten zu betrachten.	171	239
Studium der Agrarwissenschaft in Paris; Angestellter am Institut national de la statistique, dann am Institut de recherches sur les fruits tropicaux; Reisen nach Marokko, Guinea, Martinique, Guadeloupe; Programmdirektor der Éditions de Minuit, Paris; Essayist, Erzähler und Filmemacher; Hauptvertreter des nouveau roman.	1954: Erster Roman „La Place de l’Étoile“ (deutscher Titel: Die Sterne von Etoile); 1960: Zweiter Roman „Les Mythologies“ (deutscher Titel: Die Mythologien).	157	320
Die Maxwell’sche Elektrodynamik ist ohne jede Abänderung mit der SRT verträglich. Ihre Grundgleichungen können als Vierertensorgleichungen geschrieben werden.	In den meisten Fällen, in denen die Maxwellianische Theorie und die Spezielle Relativitätstheorie verwendet werden müssen, ist es wichtig, beide Theorien zu verknüpfen, um eine vollständige Beschreibung der elektromagnetischen Vorgänge zu erreichen. Dies kann durch das Einführen von vier Vektorfeldern (Elektrisches Feld E, Magnetisches Feld B, Strömtensor J und die Zeitableitung des Elektrischen Feldes H) in den Maxwell’schen Gleichungen erreicht werden:  1. Invariante Maxwell-Gleichung: ∇⋅B = 0 (die Divergenz des Magnetfelds ist null) 2. Invariante Maxwell-Gleichung: ∇⋅E = −ρ/c² (die Divergenz des Elektrischen Feldes ist gleich der elektrischen Ladungsdichte der Materie dividiert durch die Lichtgeschwindigkeit c) 3.	726	1063
Mit der zunehmenden Popularität von Webserien und der größer werdenden Zahl ihrer Anbieter wird es zwar schwieriger, Webserien als Gegenstand zu definieren und von Fernsehserien abzugrenzen, aber auch zunehmend interessanter, deren Vielfalt zu erforschen. Der vorliegende Beitrag „Die WG im Netz“ nähert sich dem Forschungsfeld der Webserie aus genretheoretischem Blickwinkel an.	Dabei werden die Merkmale von Genres in Bezug auf ihre Funktion für das Publikum und deren Bedeutung für die Kategorisierung von Inhalten diskutiert, bevor sie auf „Die WG im Netz“ angewendet werden. In der Webserie „Die WG im Netz“ wird ein junges Paar in einer Wohngemeinschaft (WG) porträtiert, das mit den Herausforderungen des Alltags kämpft und dabei humorvoll ist. Die Serie erzählt Geschichten über Freundschaften, Liebe, Arbeit und persönliche Entwicklungen der Hauptfiguren. Die Analyse zeigt, dass „Die WG im Netz“ Elemente verschiedener Genres vereint: das Comedy-Genre für die humorvollen Szenen, das Drama-Genre für die emotionalen Momente und das Romance-Genre für die Liebesgeschichten. Das Genre ist also ein wichtiger Faktor bei der Klassifizierung von Inhalten wie Webserien. Es hilft dem Publikum, eine Vorstellung von den enthaltenen Elementen zu haben und somit Entscheidungen über das Anschauen oder Nichtanschauen einer Serie zu treffen. Die Analyse zeigt auch, dass die Kategorisierung von Inhalten als Webserie nicht immer eindeutig ist. Viele Serien weichen in ihrer Struktur und Erzählweise von traditionellen Fernsehserien ab und können deshalb sowohl als Webserie als auch als andere Formate klassifiziert werden.	1243	2099
Abschnitt 10 behandelt das Aufstellen von Bewegungsgleichungen für Starrkörpersysteme mit endlich vielen Freiheitsgraden für die Beschreibung der Bewegung der beteiligten diskreten Punktmassen. Kontinuierliche Systeme sind räumlich kontinuierlich und bestehen aus unendlich vielen differentiell kleinen Massen, sodass das Aufstellen der Bewegungsgleichungen am differentiellen Element erfolgen muss.	Abschnitt 10 behält die Beschreibung von Starrkörpersystemen bei, in denen endliche Massepunktsysteme beteiligt sind. Die Gleichungen für den Schwerpunkt und die Achsen eines starren Körpers werden weiterhin verwendet, um seine Bewegung zu beschreiben. Die Behandlung der Differentialgleichungstechnik im Zusammenhang mit Starrkörperbewegungen bleibt erhalten. Dies ermöglicht es, komplexe Bewegungsabläufe von Massepunktsystemen aufzuklären und mithilfe mathematischer Modelle zu beschreiben. Die Anwendung der Kinematik in der Robotik wird weiterhin unterstützt.	564	556
Der Beitrag analysiert aus keynesianischer Sicht die Nachfrageentwicklung in den GIPS-Staaten zwischen 1999 und 2013. Denn die Fiskalpolitik in der Wirtschaftskrise kann nicht beurteilt werden, ohne die Vorgeschichte zu kennen: Zwischen dem Beginn der Wirtschafts- und Währungsunion und 2007 war das Bruttoinlandsprodukt in Irland, Griechenland und Spanien um durchschnittlich 5,5 %, 4 % bzw.	13,6 % höher als im EU-Durchschnitt (Eurostat). Diese Entwicklung wurde maßgeblich von einer starken Zuwachsrate der Arbeitslosigkeit und einem Anstieg des Bruttoinlandsprodukts in den GIPS-Staaten finanziert. Die Fiskalpolitik im Rahmen der Wirtschafts- und Währungsunion war jedoch auf Sparmaßnahmen abgestellt, um die öffentlichen Haushalte zu sanieren. Die betroffenen Staaten mussten daher ihre Ausgaben kürzen oder Steuereinnahmen erhöhen. In diesem Zusammenhang ist es wichtig zu analysieren, wie sich diese Fiskalpolitik auf die Nachfrageentwicklung in den GIPS-Staaten auswirkte und welche Konsequenzen für das Wirtschaftswachstum resultierten. Die Analyse zeigt, dass die Sparmaßnahmen der Regierungen einen negativen Einfluss auf die Nachfrageentwicklung hatten. Die Konsumenten- und Investitionsnachfragen gingen zurück, was zu einem Rückgang des Bruttoinlandsprodukts und einer Erhöhung der Arbeitslosigkeit führte. Die Fiskalpolitik in den GIPS-Staaten während der Wirtschaftskrise war somit ein wichtiger Faktor für die schlechte wirtschaftliche Entwicklung dieser Länder.	1087	1517
Ausgangspunkt der folgenden Darstellung bilden Fragestellungen eines Investors, der einen Unternehmenskauf in einer Phase der Ertrags-/und Liquiditätskrise durchführt. Aufgrund der Vielfalt möglicher Fallgestaltungen setzt ein Basisszenario den Rahmen.	Basis: Ein Investor ist am Markte für einen Unternehmenskauf im Gespräch und plant, das Unternehmen zu übernehmen. Das Unternehmen befindet sich in einer Phase der Ertrags-/und Liquiditätskrise, was die Wettbewerbsfähigkeit des Unternehmens beeinträchtigt. Fragen: Welche Risiken sind im Zusammenhang mit einem solchen Unternehmenskauf zu erwarten? Wie kann ein Investor diese Risiken minimieren oder abbauen? Was sind wichtige Faktoren, die bei der Bewertung des Unternehmens und dem Entscheidungsprozess berücksichtigt werden müssen? Antwort: Ein solcher Unternehmenskauf birgt verschiedene Risiken für den Investor.	618	690
Im Folgenden sollen nun die in der eigenen Studie empirisch aufgefundenen Brand Community Typen Treue Gefährten und Starke Partner näher charakterisiert und dichter beschrieben werden. Dies geschieht anhand der Merkmalskategorien Sozialstruktur, Lebensstil, Automobilpraktiken, Loyalität, Gemeinschaft.	Treue Gefährten:  1. Soziale Struktur: Die Treue Gefährten sind eine Gruppe von Menschen mit ähnlichen sozialen Hintergründen und -merkmalen. Sie teilen oft denselben Beruf oder Lebensstil (z.B. Familienmitglieder, Freunde aus der Kindheit). 2. Lebensstil: Ihre persönliche Identität ist eng verknüpft mit ihrem Fahrzeug.	321	444
Endoskopie bedeutet: den Körper von innen betrachten. Der Zugang zum Betrachtungsort erfolgt durch die natürlichen Körperöffnungen (Speiseröhre, Luftröhre, Enddarm) oder durch kleine Schnitte (z. B.	bei der Koloskopie). Die Endoskopie ist ein wichtiges diagnostisches und therapeutisches Instrument in vielen medizinischen Fachgebieten wie z. B.:  * Gastroenterologie: Die gastrointestinale Endoscopie ermöglicht die Sichtbarmachung von Schädigungen des Magens, der Speiseröhre oder des Darmes (z.	298	399
Ziel des vorliegenden Sammelbandes ist es, die Vielfalt der spezifischen hochschuldidaktischen Weiterbildungsthemen im steirischen Hochschulraum sichtbar zu machen und gemeinsam weiter zu entwickeln. Als Rektorin der Kunstuniversität Graz schließe ich mich diesem Anliegen vollen Herzens an: Standorte sind zu bestimmen, neue Wege auszuloten, Richtungen zu diskutieren und dabei immer wieder die Frage zu erörtern, was unter „guter“ Lehre zu verstehen ist.	In dieser Hinsicht bietet der Sammelband eine fundierte Basis für weitere Diskussionen und Entwicklungen in den einzelnen Fachbereichen sowie im gesamten steirischen Hochschulraum. Ich wünsche allen, die sich mit diesen Themen auseinandersetzen möchten, viel Erkenntnisgewinn und Anregungen für ihre berufliche Praxis.	318	456
„Aus großer Kraft folgt große Verantwortung“. Mit diesen Worten schickt Spiderman-Autor Stan Lee seinen Superhelden 1962 auf den Weg.	Heute ist der Charakter ein weltweiter Erfolg und hat nicht nur Comics, Filme und Videospiele beeinflusst, sondern auch die Popkultur maßgeblich geprägt. Dieses Buch erzählt die Geschichte von Spider-Man – vom ersten Comic bis zum heutigen Zeitpunkt.	250	450
Das Strukturgleichungsdiagramm aus Abbildung 4.1 auf Seite 202 dient als Grundlage für den Simulationsplan (Tabelle 5.1). Die Gestaltungsparameter param 1,…,7 der Anreizsystemstruktur stellen die Explanantia dar, die Menge an transportierter Erde das Explanandum.	Die Eingabewerte für die einzelnen Schritte des Simulationsplans sind in Tabelle 5.2 aufgeführt. Für jede Eingabe wird zunächst der entsprechende Gestaltungsparameter param1,…,7 ausgewählt und anschließend das Anreizsystem mit den gewählten Parametern gestartet. Die Ausgabe des Simulationsplans besteht aus dem Transportvolumen von Erde in m³ sowie einer Bewertung der Leistung der Aktionärs (hier: 1 = sehr gut, 2 = gut, 3 = durchschnittlich und 4 = schlecht).	462	482
Mit Adolf Hitler (1889–1945) war Sauerbruch, seiner eigenen Erinnerung folgend, wohl bereits 1920, spätestens seit Ende 1922 persönlich bekannt. Während des Novemberputschs 1923 mit ihm in fast täglichem Verkehr, stand Sauerbruch der frühen NS-Bewegung und vielen ihrer zwielichtigen Gestalten keineswegs fern, wenngleich er ihre Radikalität und besonders ihren Antisemitismus ablehnte, Hitler für einen „typischen Halbgebildeten“, für einen „Psychopathen“ – allerdings mit „großen Eigenschaften“ – hielt, den er zwar „politisch immer bekämpft“ habe, als faszinierende Person aber gleichwohl „liebe“.	Sauerbruchs persönliche Beziehung zu Hitler war ambivalent und komplex. Einerseits pflegte Sauerbruch in der Frühzeit des Nationalsozialismus enge Kontakte zur Opposition gegen die NSDAP, wie zum Beispiel zu Ernst Hanfstaengl oder zu Edgar Jung. Andererseits suchte er Hitler auch persönlich auf und versuchte ihn für seine Operationen zu gewinnen. Sauerbruchs politische Haltung war von der Zeit des Nationalsozialismus geprägt: Er stand in Opposition zur NSDAP, lehnte deren Ideologie ab und trat offen gegen sie ein. Sauerbruch gehörte zu den Gründungsmitgliedern der Deutschen Gesellschaft für Chirurgie (1930) und war maßgeblich an der Ausarbeitung ihrer Ethikkodex beteiligt, die das Prinzip der humanitären Versorgung von Patienten festschrieb. Nach dem Krieg setzte Sauerbruch seine medizinische Arbeit fort und erlangte internationale Anerkennung für seine Operationsverfahren. Er galt als einer der bedeutendsten Chirurgen seiner Zeit, sein Wirken trug wesentlich zur Verbesserung der medizinischen Versorgung in Deutschland bei. ## Schriften (Auswahl)  * Die operative Behandlung des Pyloruscarcinoms und anderer Tumoren im Magen-Darm-Kanal. In: Deutsche Medizinische Wochenschrift, Jg.	1197	1183
Optionen zählen wie Forwards und Futures zu den Termingeschäften, weil Vertragsabschluss und Erfüllung zeitlich auseinander fallen. Im Gegensatz zu Forwards und Futures handelt es sich bei Optionen um bedingte Termingeschäfte , weil der Optionskäufer das Recht auf, aber nicht die Pflicht zur Erfüllung hat.	Die Preisbildung von Optionen erfolgt an den Börsen in Form von Preisen für die jeweiligen Kontrakte (zum Beispiel EUREX oder SIX). Die Preise sind abhängig von der Marktpreisentwicklung und dem Zeitpunkt der Erfüllung des Vertrags. Optionskäufer bezahlen einen Preis an den Optionshändler, um das Recht auf die Ausübung einer Option zu erwerben (zum Beispiel eine Kaufoption für ein zugelassenes Wertpapier).	409	463
Der Klimawandel wird in den kommenden Jahrzehnten das kommunale Handeln und die nachhaltige Entwicklung in den Regionen wesentlich beeinflussen. Die Auswirkungen steigender Temperaturen, veränderter Niederschläge oder der möglichen Zunahme von Extremwetterereignissen wie Starkregen und Hitze sind bereits heute auf der kommunalen Ebene beispielsweise bei der Regional- und Stadtplanung, beim Ausbau und Schutz der Infrastrukturen und bei der Umweltbildung zu berücksichtigen.	Das Klimaforschungszentrum (Potsdam) erstellt regelmäßig regionale Klimaprognosen für Deutschland und die angrenzenden Länder, um den Kommunen eine erste Orientierungshilfe zur Vorbereitung auf künftige Klimaveränderungen zu geben. Die Prognose der regionalen Klimaänderung erfolgt dabei durch das Anpassen von globalen Klimamodellen an die lokale Topographie und Bodenbeschaffenheit sowie an historische Temperatur- und Niederschlagsdaten. Die Ergebnisse dieser Modellrechnungen bilden dann die Grundlage für regionale Klimaprognosen, die Kommunen helfen sollen, sich auf mögliche Auswirkungen des Klimawandels zu konzentrieren und entsprechende Maßnahmen zur Anpassung an künftige Veränderungen zu erarbeiten. Ein weiterer wichtiger Faktor für die kommunale Anpassungsstrategie am Klimawandel ist das öffentliche Bewusstsein sowie die Beteiligung der Bürgerinnen und Bürgern in den Kommunen.	893	1128
Die Autorin präsentiert Interpretationen einiger der erhalten gebliebenen Briefe des Comenius an Einzelpersonen und an Mitglieder eines Netzwerkes von Gelehrten und Politikern, das sich um Samuel Hartlib gebildet hatte. Die Briefe spiegeln, was Comenius auch in seinen Veröffentlichungen geschrieben hat.	Er war überzeugt davon, dass die Menschen durch eine bessere Bildung zu einem Leben in Eintracht führen können. Die Autorin zeigt auf, wie sich Comenius' pädagogische Ideen und seine philosophischen Überzeugungen in den Briefen widerspiegeln. Er war ein Anhänger der Naturphilosophie von René Descartes und vertrat die Auffassung, dass das Lernen durch Handlungen und praktisches Arbeiten am besten möglich ist. Die Autorin stellt auch einige biografische Daten Comenius' vor, um den Kontext seiner Schriften und Briefe zu erläutern. So war Comenius einer der bedeutendsten Pädagogen des 17. Jahrhunderts und hat seine pädagogischen Ideen in zahlreichen Werken veröffentlicht. Die Autorin zeigt auf, wie sich die von Comenius vertretenen Bildungs- und Erziehungsprinzipien im Laufe der Jahrhunderte weiterentwickelt haben und heute noch Gültigkeit besitzen.	857	996
In Bezug Rechtsberatung auf Steuerberatung die durch das Family Office betreuten Familienmitglieder, deren Vermögen bzw. von diesen mittelbar oder unmittelbar gehaltene Gesellschaften stellen sich laufend die verschiedensten rechtlichen und steuerlichen Fragen.	Um diese Anforderungen besser erfüllen zu können, ist es wichtig, dass das Family Office eine interdisziplinäre Zusammenarbeit zwischen verschiedenen Rechts- und Steuerberatern sowie anderen Experten fördert. Das Family Office sollte auch die Möglichkeit der Beratung in internationalen Fragen bieten, da viele Familienmitglieder weltweit leben oder ihre Vermögenswerte im Ausland haben. In diesem Zusammenhang ist es wichtig, sich mit den jeweiligen Steuer- und Rechtsregeln anderer Länder vertraut zu machen und entsprechende Beratung anzubieten.	548	607
In diesem Beitrag werden unterschiedliche Ansätze und Perspektiven der kultursoziologischen Politikforschung vorgestellt und diskutiert. Ausgangspunkt ist eine Unterscheidung von klassischen Perspektiven, die Kultur stärker als Einflussfaktor auf Politik auffassen und neueren kultursoziologischen Ansätzen, die die vielfältige kulturelle Prägung von Politik stärker in den Mittelpunkt rücken.	## Klassische Perspektiven der Kultur sozialer Bewegungen  Eine klassische Perspektive auf die Rolle von Kultur in der politischen Bildung und Aktivität findet sich bei Herbert Blumer (1969). Für ihn ist kulturelle Praxis ein zentrales Element, das individuelle Handlungen und kollektive Verhaltensweisen prägt. In diesem Kontext können soziale Bewegungen als Ausdruck von Kulturveränderung verstanden werden. Eine weitere klassische Perspektive auf die Rolle von Kultur in der politischen Bildung und Aktivität findet sich bei Walter Goldstein (1975).	552	676
Im Buchteil »Jugendliche als Beschuldigte in einem Strafverfahren« werden in einzelnen Kapiteln wichtige juristische und medizinische Grundlagen beschrieben, die zum Tragen kommen, wenn bei Jugendlichen strafrechtliche Bestimmungen angewandt werden. Dabei werden Aspekte des Sachverständigenwesens, der strafrechtlichen Verantwort lichkeit, der Prognoseerstellung und Risikoeinschätzung sowie transkulturelle Aspekte näher beleuchtet.	Im Buchteil »Jugendliche als Opfer von Straftaten« werden die speziellen Bedürfnisse von Jugendopfern im Zusammenhang mit Kriminalität thematisiert, um ihnen gerechtere Behandlung und Unterstützung zu gewähren. Dabei wird auf das Thema der Wiedergutmachung eingegangen sowie auf die Rolle des Kinderschutzes bei Straftaten gegen Kinder und Jugendliche.	352	434
Dieses Kapitel beschreibt die Strukturen der Abdominalwand – Gefäße, Muskeln, Faszien – sowie die Besonderheiten der Zugänge zu den Organen.	#### Gefäßsystem  Die Hauptgefäße der Abdominalwand sind:  1. Aortenbogen (Arcus aortae) 2.	91	140
Offene Immobilienfonds sind grundsätzlich einer unbegrenzten Anzahl von Anlegern und Anlageobjekten zugänglich. Dadurch unterscheiden sie sich von geschlossenen Immobilienfonds, die regelmäßig einen beschränkten Anlegerkreis und eine limitierte Anzahl an Anlageobjekten aufweisen (siehe hierzu Kap.	). Die Offenheit von Open-Ended Immobilieninvestmentfonds erfordert jedoch keinen direkten Kontakt zwischen den Anlegern und dem Fondsmanager oder die Verwaltung des Fonds. Stattdessen bietet der Fonds eine regelmäßige Kapitalanlage, bei der die Anleger ihre Investitionen in Form von Aktien (in Deutschland auch als Immobilienwertpapiere bezeichnet) erbringen und dadurch zum Eigentümer des Fonds werden. Das Open-Ended-Konzept ermöglicht es dem Fondsmanager, den Anlegerkapitalbedarf flexibel zu bedienen, indem er zusätzliche Aktien ausgeben kann (sogenanntes "Aufnahmevermögen"), wenn genügend Investitionsgelegenheiten vorhanden sind. Im Gegenzug können die Anleger ihre Beteiligung am Fonds reduzieren oder ganz absterben, ohne dass dies den Fondsbetrieb beeinträchtigt (siehe hierzu Kap. ). In Deutschland ist das Open-Ended-Konzept für Immobilieninvestmentfonds seit 2018 durch die Veröffentlichung der Richtlinien für öffentliche Anleihen und Schuldverschreibungen (SEPP) von Bedeutung geworden. Diese Richtlinie ermöglicht es erstmals, Open-Ended Immobilieninvestmentfonds als öffentliches Anlageprodukt zu etablieren. ### Fondsklassen  Die Klassifizierung von Immobilieninvestmentfonds erfolgt in der Regel nach dem Grad der Risikobeurteilung und -diversifikation sowie den daraus resultierenden Ertrags- und Wertschwankungen. Hierbei unterscheidet man generell zwischen drei Fondsklassen:  1. Safety Fonds (Sicherheitsfonds): Diese Kategorie umfasst Immobilieninvestmentfonds, die sich durch einen hohen Grad an Risikobeurteilung und -diversifikation auszeichnen. Die Anlagepolitik konzentriert sich in der Regel auf unkomplizierte Objekte mit geringen Werten oder Garantieverträgen von Banken oder anderen Institutionen, die für den Fall von Zahlungsschwierigkeiten verantwortlich sind (siehe hierzu Kap. ). 2. Mittelrisiko Fonds: Diese Kategorie umfasst Immobilieninvestmentfonds mit einer mittleren Risikobeurteilung und -diversifikation.	1953	2030
Die Auflage 2016 des BI-RADS® – MRI ist eine Erweiterung der vorherigen Auflage und Teil des BI-RADS®-Atlas, der auch Lexika zu Mammografie und Sonografie (US) der Mamma beinhaltet. Da es drei separate Lexika gibt, die oft ähnliche Merkmale mit unterschiedlichen bildgebenden Verfahren beschreiben, ist es eines der Ziele dieser Auflage gewesen, so oft wie möglich Konsistenz und Konkordanz der Termini innerhalb aller drei Lexika zu schaffen.	Die neue Edition des BI-RADS® – MRI wurde von einer internationalen Gruppe von Experten erstellt, die auf den Gebieten Magnetresonanztomographie (MRT), mammografische Bildgebung und klinische Radiologie spezialisiert sind. Die Autorinnen und Autoren stammen aus verschiedenen Ländern und haben ihre Erfahrungen in der Diagnostik von Brustkrebs gesammelt. Die neue Auflage 201 des BI-RADS® – MRI bietet eine umfassendere Darstellung von möglichen Bildgebungsbefundarten bei der Untersuchung der Brust, die sich durch einen höheren Grad an Detailgenauigkeit und spezifischen Informationen auszeichnen.	599	617
