prompt	lamma_text	gen_text_len	orig_text_len
Zentraler Sanitätsdienst der Bundeswehr Aufstellung 1. Okt.	2013  Bitte beachten Sie, dass die in dieser Verordnung beschriebenen Bestimmungen von der Gesetzeslage abhängig sind und sich möglicherweise durch spätere Rechtsakte erneuern lassen. Die gültige Fassung ist zu finden in dem am 25. März 2014 verkündeten Bundesgesetzblatt Teil I Nr. 17, das die Novelle der Verordnung über den Zentralen Sanitätsdienst der Bundeswehr vornimmt (BGBl.	382	6514
Begründung für eingefügten Neutralitätshinweis: Einige Stellen sind nicht besonders neutral formuliert. Gebu 08:17, 2005-05-04 (CEST) Und warum korrigierst du es nicht?		0	1296
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. Zsanctus.jpg ‎ (417 × 84 Pixel, Dateigröße: 8 KB, MIME-Typ: image/jpeg) Beschreibung, Quelle Beschreibung Sanctus in der Handschrift R. Goelz Quelle Es fehlt noch die Quelle für die Datei (Woher hat der Uploader die Datei?).		0	1409
Achtung: Keine dies ist keine richtige Benutzerseite sondern lediglich eine Kladde/ Vorbereitungsseite für meine Artikel und Projekte, gezeichnet Benutzer Zsasz. Inhaltsverzeichnis 1 Gestalten um Hindenburg 2 Kaiser, Kanzler, Präsidenten 3 O. Meissner 4 Papen Scheitern einer Demokratie 5 Polgar 6 Lo Cicerio 7 Spitznamen 8 Schleicher Anämie 9 Tschirschky  Gestalten um Hindenburg S. 7: palais 1843 für höchsten hofbehörden erworben; 1862-85 bewohnte hausminister graf alexander schleinitz; 1888 bis 1913 war wedel hausminster (hauswedel); 1914 august eulenburg hausminister; hohe Räume frau ebert stattliche große erscheinung, immer gut und diskret angezogen; verstand es jedem gäste b einliebenswürdiges, passendes wort zu sagen S. 20: Caprivi: nüchtern, spartanisch und junggeselle gab er nur allernotwendigsten herrendiners; der 3. dt.		0	118845
Inhaltsverzeichnis 1 Bürgermeister von Gotham City 1.1 Armand Kroll 1.2 Marion Grange 2 Mitglieder des G.C.P.D. 2.1 Billy Petit 2.2 Crispus Allen 2.3 MacKenzie Bock 2.4 Harvey Bullock 2.5 James Jim Gordon 2.6 Hendricks 2.7 Michael Akins 2.8 Stan Kitch 2.9 Cissy Chambers 2.10 Reneé Montoya 2.11 Caz Sallucci 2.12 Maggie Sawyer 2.13 Sarah Essen-Gordon 2.14 Steve Shotgun Smith 3 Andere Mitglieder des Stadtapparates von Gotham City 3.1 Amadeus Arkham 3.2 Arthur Reeves 3.3 "Doc" 3.4 Jeremiah Arkham 3.5 Mortimer Gunt 3.6 Victor Zerhard 3.7 Dr. Simpson Flanders 4 Liebschaften von Bruce Wayne 4.1 Chase Meridian 4.2 Silva St.		0	104892
Inhaltsverzeichnis 1 Gegner Batmans im Laufe der Jahrzehnte 1.1 Abbatoir 1.2 Able Crown 1.3 Able Cuvier 1.4 Actuary 1.5 Agent Orange 1.6 Allergent 1.7 Amygdala 1.8 Anthony Lupus 1.9 Anthony Romulus 1.10 Anthony Zucco 1.11 Arrakhat 1.12 Baffler 1.13 Bane 1.14 Banner 1.15 Bauchredner 1.16 Bird 1.17 Black and White Bandit 1.18 Black Mask 1.19 Black Mask Bande 1.20 Black Spider 1.21 Blight 1.22 Bob the Goon 1.23 Blockbuster 1.24 Bob Overdog 1.25 Boss Zucco 1.26 Bouncer 1.27 Bruderschaft der Falschen Gesichter 1.28 Brutale 1.29 Bunny 1.30 Calendar Girl 1.31 Captain Fear 1.32 Captain Stingaree 1.33 Carl Grissom 1.34 Carmine Falcone 1.35 Cassidy 1.36 Catman 1.37 Cavalier 1.38 Chancer 1.39 Charaxes 1.40 Charlton LeHah 1.41 Chesire 1.42 Clayface 1.43 Clayface I (Boris Karlo) 1.44 Clayface II (Matthew Matt Hagen) 1.45 Clayface III (Preston Payne) 1.46 Clayface IV (Lady Clay) 1.47 Clayface V 1.48 Clayface VI 1.49 Clayface VII 1.50 Claything 1.51 Clock King 1.52 Clown Prince of Crime 1.53 Cluemaster 1.54 Collector 1.55 Colonel Vega 1.56 Cornelius Stirk 1.57 Count Vertigo 1.58 Crash and Burn 1.59 Crazy Quilt 1.60 Crime Doctor 1.61 Crimesmith 1.62 Curaré 1.63 Cyber-Cat 1.64 Cypher 1.65 Czonk 1.66 Dagger 1.67 Deacon Blackfire 1.68 Deadshot 1.69 Deathstroke 1.70 Dee-Dee 1.71 Doctor Darrk 1.72 Doctor Death 1.73 Doctor Fang 1.74 Doctor Phosphorus 1.75 Doppelgesicht 1.76 Double Dare 1.77 Dr. Double X 1.78 Dragoncat 1.79 Dynamiteer 1.80 Echo 1.81 Egghead 1.82 Electrocutioner 1.83 Elmo Galvan 1.84 Facade 1.85 Faceless 1.86 False Face Society 1.87 Feedback 1.88 Ferak 1.89 Film Freak 1.90 Firebug 1.91 Firefly 1.92 Fox 1.93 Gearhead 1.94 General 1.95 Gentleman Ghost 1.96 Getaway Genius 1.97 Ghost Dragons 1.98 Gillian B. Loeb 1.99 Giz 1.100 Great White 1.101 Green Ghosts 1.102 Gunbunny 1.103 Gunhawk 1.104 Harlekin des Hasses 1.105 Harley Quinn 1.106 Harpy 1.107 Harvest 1.108 Headbanger 1.109 Headhunter 1.110 Hella 1.111 Hellgrammite 1.112 Hellhound 1.113 Hugo Strange 1.114 Humpty Dumpty 1.115 Hush 1.116 Jack the Wringer 1.117 Joe Chill 1.118 Joe Rabbit 1.119 Joker 1.120 Kadaver 1.121 KGBeast 1.122 Killer Croc 1.123 Killer Moth 1.124 King Snake 1.125 King Tut 1.126 Kite-Man 1.127 Kyodai Ken 1.128 Lady Shiva 1.129 Lady Vic 1.130 Lock-Up 1.131 Lex Luthor 1.132 Lynx 1.133 Mad Hatter 1.134 Mad Hatter Imposter 1.135 Magpie 1.136 Mahakala 1.137 Malochia 1.138 Man-Bat 1.139 Maxie Zeus 1.140 Max Shreck 1.141 Mekros 1.142 Metalhead 1.143 Michael Baffle 1.144 Mime 1.145 Mirage 1.146 Mirror-Man 1.147 Monsoon 1.148 Monk 1.149 Mortimer Kadaver 1.150 Moth 1.151 Mouse 1.152 Mouse und Giz 1.153 Mr. Baffle 1.154 Mr.		0	264158
Manfred Zsak (* 1964-12-22 in Mödling) ist ein ehemaliger österreichischer Fußball -Nationalspieler und aktueller Fußballtrainer. Der defensive Mittelfeldspieler bestritt 49 Länderspiele, nahm an der Weltmeisterschaft 1990 in Italien teil und konnte mit der Wiener Austria drei Mal in Serie Meister werden.	## Karriere als Spieler  Zsak begann seine Profikarriere beim SC Eisenstadt, ehe er zum FK Austria Wien wechselte. Bei den Violetten entwickelte sich Zsak zu einem wichtigen Bestandteil des Teams und wurde 1987/88 österreichischer Meister. In der Saison 1988/89 konnte die Wiener Austria ihren Titel verteidigen und gewann zudem den ÖFB-Cup durch einen 2:0-Sieg über Rapid Wien. In dieser Zeit gehörte Zsak auch zum Kader der Nationalmannschaft, für die er zwischen 1986 und 1993 insgesamt 49 Länderspiele bestritt. Er nahm an der Weltmeisterschaft 1990 in Italien teil und erreichte mit seiner Mannschaft das Achtelfinale, wo man gegen den späteren Finalisten Deutschland ausschied. Nachdem Zsak bereits im Sommer 1987 ein Angebot des FC Chelsea erhalten hatte, wechselte er zur Saison 1993/94 in die englische Premier League zu Leeds United. Bei seinem neuen Klub konnte sich der Österreicher jedoch nicht durchsetzen und bestritt lediglich sechs Ligaspiele für den Verein aus West Yorkshire. Im Sommer 1994 kehrte Zsak nach Österreich zurück, wo er seine Karriere bei seinem ehemaligen Klub FK Austria Wien fortsetzte. Mit dem Team erreichte er in der Saison 1995/96 zum dritten Mal die Meisterschaft und konnte zudem den ÖFB-Cup durch einen 2:0-Sieg über Sturm Graz gewinnen. Nach Abschluss seiner aktiven Karriere als Fußballspieler blieb Zsak dem Fußball treu und begann eine Trainerlaufbahn, zunächst bei seinem ehemaligen Klub FK Austria Wien, mit dem er in der Saison 1998/99 den ÖFB-Cup gewann. Anschließend trainierte er unter anderem SK Rapid Wien (2003–2004), FC Admira Wacker Mödling (2005) und SC Rheindorf Altach (2006). ## Karriere als Trainer  Zsak begann seine Trainertätigkeit beim FK Austria Wien, bei dem er von 1998 bis Juni 2003 tätig war. In dieser Zeit führte der Österreicher die Violetten in der Saison 1997/98 zum dritten Meistertitel und erreichte im UEFA-Pokal das Achtelfinale. Im Sommer 2003 übernahm Zsak das Traineramt beim österreichischen Rekordmeister SK Rapid Wien, den er jedoch bereits nach einer Spielzeit wieder verließ. Anschließend trainierte der ehemalige Nationalspieler unter anderem die SV Ried (2005) und den SC Rheindorf Altach (2006). Zwischen 2013 und 2014 war Zsak Trainer beim österreichischen Zweitligisten FC Admira Wacker Mödling, mit dem er in der Saison 2013/14 den Meistertitel gewann und damit den Aufstieg in die Bundesliga schaffte.	2396	2480
Zsa Zsa Gabor [ ʒɒ ʒɒ ɡaːbor ] (* wahrscheinlich 1917-02-06 als Zsuzsanna Gábor in Budapest) ist eine US-amerikanisch - ungarische Schauspielerin. Inhaltsverzeichnis 1 Leben 2 Ehen 3 Nachkommen der Prinzen von Anhalt und Grafen Askanien 4 Filmografie (Auswahl) 5 Auszeichnungen 6 Literatur 7 Weblinks  Leben Zsa Zsa Gabor wurde als zweite Tochter des ungarischen Soldaten Vilmos Gabor und seiner Frau Jólie Sari (* 1894; † 1997) in Budapest geboren, vor Eva Gabor und Magda Gabor.	Sie wuchs mit ihrer Familie zunächst in Ungarn auf und zog später nach Paris, wo sie Schauspielunterricht nahm. Gabor begann ihre Karriere als Schauspielerin im Jahr 1952 in dem Film Lovely to Look At. In den folgenden Jahren war sie in zahlreichen Filmen zu sehen, darunter Die schöne Sünderin (mit John Gavin), Der Schatz der Insel Mono und Das Geheimnis von Monte Christo. Sie trat auch in verschiedenen Fernsehshows auf und hatte Gastrollen in Serien wie Bonanza oder Verliebt in eine Hexe. Zsa Zsa Gabor war fünfmal verheiratet: 1937 heiratete sie den ungarischen Adligen Burhan Asaf Belge, von dem sie sich jedoch schon nach wenigen Monaten wieder trennte; ihr zweiter Ehemann wurde im Jahr 1945 der US-amerikanische Millionär Conrad Hilton. Aus dieser Ehe gingen zwei Söhne hervor: Nicholas und Christopher. Die Ehe mit Hilton endete 1947 in einer Scheidung, nachdem Gabor öffentlich bekannt gab, dass sie eine Affäre mit dem Schauspieler George Sanders hatte. Von 1952 bis 1963 war Zsa Zsa Gabor mit Prinz Michael von Kent verheiratet; der Ehe entstammen zwei Kinder: Princesses Marie-Christine und Frederica von Hannover. Ihr fünfter Ehemann wurde im Jahr 1974 der österreichische Industrielle Herbert H. Wohler, den sie jedoch bereits nach einem Jahr wieder trennte. In ihren späteren Jahren war Zsa Zsa Gabor durch ihre zahlreichen Skandale und öffentlichen Auseinandersetzungen bekannt; so wurde sie unter anderem 1989 zu einer Haftstrafe von drei Tagen verurteilt, weil sie einen Polizisten angefallen hatte. Sie lebte in den letzten Jahrzehnten ihres Lebens zurückgezogen und erkrankt im eigenen Haus in Bel Air (Los Angeles). Zsa Zsa Gabor starb am 18. Dezember 2016 im Alter von 97 Jahren an den Folgen einer Lungenentzündung, nachdem sie bereits seit längerer Zeit pflegebedürftig war und keine medizinische Behandlung mehr empfangen hatte. ## Ehen  * Burhan Asaf Belge (1937–1940) * Conrad Nicholson Hilton, Jr. (1942–1946; geschieden) * Prinz Michael von Kent (1952–1963) * Herbert H. Wohler (1978–1979; geschieden)  ## Nachkommen der Prinzen von Anhalt und Grafen Askanien  Zsa Zsa Gabor hatte zwei Söhne:   * Nicholas Hilton (* 24. Februar 1946 in New York City, USA), Sohn aus ihrer Ehe mit Conrad Nicholson Hilton Jr., Gründer der Hotelkette „Hilton Hotels“; verheiratet u. a. mit Elizabeth Taylor und Kathy Hartington * Christopher Edward Hilton (* 27. Februar 1950 in New York City, USA), Sohn aus ihrer Ehe mit Conrad Nicholson Hilton Jr., Mitbegründer der Hotelkette „Hilton Hotels“; verheiratet u. a. mit Shirley Ann Hardie und Mariana Tisch  ## Filmografie (Auswahl)  * 1952: Lovely to Look At * 1958: Die schöne Sünderin (Queen of Outer Space) * 1960: Der Schatz der Insel Mono (Treasure of the Golden Condor) * 1973: Das Geheimnis von Monte Christo (The Count of Monte Cristo) * 1982: The Love Boat (Fernsehserie, Folge 5x06) * 1984: Verliebt in eine Hexe (Bewitched) * 1987: Die Bill Cosby Show (The Cosby Show; Fernsehserie, Folge 3x22) * 1992: Mord ist ihr Hobby (Murder She Wrote; Fernsehfilm) * 1994: The Naked Truth (Fernsehserie, Folge 1x05) * 1996: JAG – Im Auftrag der Ehre (JAG; Fernsehserie, Folge 2x13) * 2008: Die Simpsons (The Simpsons; Fernsehserie, Sprechrolle in der Folge Treehouse of Horror XIX)  ## Auszeichnungen  Gabor erhielt im Laufe ihrer Karriere mehrere Preise und Nominierungen. Sie wurde unter anderem mit einem Golden Globe Award für ihre Darstellung in Die schöne Sünderin ausgezeichnet und war 1982 für den Emmy nominiert, weil sie sich selbst darstellte in der Fernsehserie The Love Boat. ## Literatur  * Zsa Zsa Gabor: One Lucky Lady (Autobiografie), William Morrow and Company, New York City 1991, ISBN 0-688-0742-3. ## Weblinks  Commons: Zsa Zsa Gabor – Sammlung von Bildern, Videos und Audiodateien  * Literatur von und über Zsa Zsa Gabor im Katalog der Deutschen Nationalbibliothek * Zsa Zsa Gabor in der Internet Movie Database (englisch) * Biografie auf film-zeit.de  ## Einzelnachweise  1. Zsa Zsa Gabor, actress and socialite known for her nine marriages and witty remarks, dies at age 97. In: washingtonpost.com. The Washington Post, abgerufen am 20. Dezember 2016 (englisch). 2. Zsa Zsa Gabor Dies; Actress Was 97. In: nytimes.com. The New York Times, abgerufen am 20. Dezember 2016 (englisch). 3. Zsa Zsa Gabor in der Internet Movie Database (englisch) 4. Golden Globe Awards 1958 5.	4359	7040
 Hallo ZSA Schön, dass du zu uns gestoßen bist. In Hilfe und FAQ kannst du dir einen Überblick über unsere Zusammenarbeit verschaffen.	Für Fragen oder Anliegen wäre es jedoch am besten, wenn du dich direkt an mich wendest.	87	595
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. Zs1.gif ‎ (200 × 300 Pixel, Dateigröße: 176 KB, MIME-Typ: image/gif) Beschreibung, Quelle Bildbeschreibung: Signalbild eines Ersatzsignals (Zs 1) Quelle: selbst erstellt Zeichner: $traight-$hoota Datum: 2006-05-01 Lizenz Diese Datei wurde unter der GNU-Lizenz für freie Dokumentation veröffentlicht.		0	1505
Vorsitzender Logo Basisdaten Gründungsdatum: 1990-05-05 Gründungsort: Warschau Vorsitzender: Waldemar Pawlak Politische Ideologie: Zentrismus, Agrarpolitik Website: www.psl.pl Die Polnische Volkspartei (pln. Polskie Stronnictwo Ludowe, kurz PSL) ist eine gemäßigt konservative politische Partei in Polen.	Sie wurde 1948 gegründet und war bis zur Wende im Jahr 1989 die größte oppositionelle Kraft gegen das kommunistische Regime der Volksrepublik Polen. Die PSL steht für einen zentristischen Kurs, verfolgt jedoch auch agrarpolitische Ziele.	237	2415
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. Zslogo2000.gif ‎ (168 × 63 Pixel, Dateigröße: 3 KB, MIME-Typ: image/gif) Diese Grafik sollte als Vektorgrafik im SVG-Format neu erstellt bzw.		0	1815
Die Zoological Society of London (Zoologische Gesellschaft von London, manchmal ZSL abgekürzt), ist eine im April 1826 in London von Sir Thomas Stamford Raffles, George Eden, 1st Earl of Auckland (1784–1849), Sir Humphry Davy, Joseph Sabine (1770–1837), Nicholas Aylward Vigors und anderen bedeutenden Naturkundlern gegründete Gelehrtengesellschaft. Raffles war auch ihr erster Präsident, er starb jedoch bald darauf im Juli 1826.	Die Gesellschaft hat verschiedene Ziele: sie fördert die Erforschung von Tier- und Pflanzenarten in ihrem natürlichen Lebensraum sowie deren Schutz und Bewahrung. Sie unterhält mehrere Zoos (London Zoo, Whipsnade Wild Animal Park) und ist an der Planung und Durchführung von Naturschutzprojekten weltweit beteiligt. Die Gesellschaft veröffentlicht regelmäßig Fachartikel in ihren Publikationen, wie z. B. das Journal of Zoology oder die Zeitschrift Biolgy Letters. Sie verleiht auch Preise für herausragende Forschungsergebnisse im Bereich der Tier- und Pflanzenbiologie (z. B. den Marsh Award for Marine and Freshwater Research).	630	3002
Železnice Slovenskej republiky (deutsch wörtlich „Eisenbahnen der Slowakischen Republik“), Kurzbezeichnung: ŽSR, ist ein Eisenbahninfrastrukturunternehmen in der Slowakei. Diese staatliche Eisenbahngesellschaft entstand in Folge der Teilung der ehemaligen Tschechoslowakei im Jahre 1993 aus einem Teil der Tschechoslowakischen Staatsbahnen (ČSD).	Die ŽSR sind Mitglied der Internationalen Eisenbahn-Union (UIC) und verwenden die UIC-Kennzeichen für ihre Fahrzeuge. Sie ist auch Gründungsmitglied der Gruppe C von Railteam, einem Konsortium von europäischen Bahngesellschaften, das sich auf den Hochgeschwindigkeitsverkehr konzentriert. Die ŽSR betreiben ein dichtes Streckennetz in der Slowakei und bieten sowohl Personen- als auch Gütertransport an. Sie sind für die Instandhaltung des Eisenbahnnetzes zuständig, das eine Gesamtlänge von etwa 2300 Kilometern umfasst. Die ŽSR verfügen über ein breites Angebot an Personenzugverbindungen und bieten auch internationale Verbindungen nach Österreich, Polen, Ungarn und Tschechien an.	684	2715
ZSP steht als Abkürzung für: den IATA-Code des kanadischen Flughafens Saint Paul (Alberta) Zählsprengel, in der amtlichen österreichischen Statistik das kleinste Gebiet, für das statistische Daten gesondert erhoben werden Zentralstelle Sprengstoff und Pyrotechnik, eine Abteilung im schweizerischen Bundesamt für Polizei (fedpol) Zustellstützpunkt, eine zentrale Stelle zum Sortieren und Verteilen von Postsendungen am Bestimmungsort, siehe Briefzustellung Diese Seite ist eine Begriffsklärung zur Unterscheidung mehrerer mit demselben Wort bezeichneter Begriffe.		0	563
Für die Spielkonsole Super Nintendo Entertainment System (kurz: SNES) existieren eine Vielzahl an Emulatoren. Auf die bekanntesten wird im Folgenden eingegangen.	1. Snes9x Snes9x ist einer der ältesten und am meisten verwendeten SNES-Emulatoren. Er wurde ursprünglich von der Gruppe „Hacking the Gameboy“ entwickelt, bevor er in das Projekt "Super Mario World" integriert wurde. Heute wird Snes9x weiterhin aktualisiert und unterstützt eine Vielzahl an Funktionen wie Save States, cheats und mehr. 2. Project64 Project64 ist ein SNES-Emulator für Windows, der speziell auf hohe Leistung ausgelegt wurde. Er unterstützt zahlreiche Funktionen wie Anti-aliasing, Anisotropes Filtering und Direct3D 9/10 Rendering. Projekt64 bietet außerdem die Möglichkeit, Save States zu erstellen und cheats zu verwenden. 3. ZSNES ZSNES ist ein weiterer beliebter SNES-Emulator für Windows. Er wurde ursprünglich von der Gruppe "Super Nintendo Entertainment System" entwickelt und unterstützt Funktionen wie Save States, cheats und mehr. Im Vergleich zu anderen Emulatoren bietet ZSNES eine gute Kompatibilität mit den meisten Spielen auf dem SNES. 4. Bizhawk Bizhawk ist ein emulatorunabhängiger Arcade-Hacking-Toolkit, der auch zum Emulieren von SNES verwendet werden kann. Er bietet Funktionen wie Save States, cheats und mehr, die speziell für das Spielen auf dem SNES angepasst wurden. Bizhawk ist besonders geeignet für Spieler, die bereits mit Arcade-Hacking vertraut sind oder diese Technik bevorzugen. 5. Snes8k Snes8k ist ein weiterer Emulator für Windows, der auf hohe Leistung und Kompatibilität ausgelegt wurde. Er unterstützt Funktionen wie Save States, cheats und mehr. Im Vergleich zu anderen SNES-Emulatoren bietet Snes8k einige zusätzliche Features, die das Spielerlebnis noch weiter verbessern können. 6. SSNES SSNES ist ein kostenloser, leichter und schneller SNES-Emulator für Windows. Er unterstützt Funktionen wie Save States und bietet eine gute Kompatibilität mit den meisten Spielen auf dem SNES. SSNES eignet sich besonders für Spieler, die einen einfachen und unkomplizierten Emulator verwenden möchten. 7. Snes9x Git (sometimes referred to as "Snes9x-Next") Snes9x Git ist eine aktuelle Version des beliebten SNES-Emulators Snes9x, die direkt aus dem Entwicklergithub-Repository heruntergeladen werden kann. Diese Version bietet einige Neuerungen und Verbesserungen im Vergleich zur klassischen Snes9x-Version. 8. StarSnes StarSnes ist ein kostenloser SNES-Emulator für Windows, der auf hohe Leistung ausgelegt wurde. Er unterstützt Funktionen wie Save States, cheats und mehr. Im Vergleich zu anderen Emulatoren bietet StarSnes einige zusätzliche Features, die das Spielerlebnis noch weiter verbessern können. 9. SNESTUDIO SNESTUDIO ist ein kostenloser SNES-Emulator für Windows, der auf hohe Leistung und Kompatibilität ausgelegt wurde. Er unterstützt Funktionen wie Save States, cheats und mehr. Im Vergleich zu anderen Emulatoren bietet SNESTUDIO einige zusätzliche Features, die das Spielerlebnis noch weiter verbessern können. 10. higan (früher bekannt als "Higan") higan ist ein emulatorunabhängiger Multi-System-Emulator für verschiedene Konsolen und Spielekonsolen. Er unterstützt Funktionen wie Save States, cheats und mehr.	3083	8562
ZSD89 / Typ 89 Allgemeine Eigenschaften Besatzung 2 (Fahrer, Kommandant) + 13-15 Mann Länge 6,125 m Breite 3,060 m Höhe 2,590 m Gewicht 13,6 Tonnen Panzerung und Bewaffnung Panzerung Stahl Hauptbewaffnung 1 × 12,7-mm-Maschinengewehr Sekundärbewaffnung Nebelmittelwurfanlage Beweglichkeit Antrieb 8-Zylinder BF8L413F-Turbo- Dieselmotor (luftgekühlt) 320 PS (235 kW) bei 2.500 U/min Federung Torsionsstab Höchstgeschwindigkeit 65 km/h Leistung/Gewicht 23,5 PS/t Reichweite 500 km Der ZSD89 (alternative Bezeichnung Typ 89 oder YW 534) ist ein chinesischer Transportpanzer, der in den späten 1980er-Jahre von Norinco entwickelt wurde und bei der Volksbefreiungsarmee verwendet wird. Beschreibung Die Entwicklungsarbeiten begannen im Jahr 1982 und waren erst Ende der 1980er-Jahre abgeschlossen.	Der ZSD89 ist ein vollkommen ungepanzerter Transportpanzer, der für den Einsatz in eisigen Gebieten konzipiert wurde. Er bietet Platz für bis zu 15 Mann Besatzung und kann zusätzlich 20 Passagiere transportieren. Die Panzerung besteht aus Stahlplatten mit einer Dicke von etwa 6 mm, was der Hauptwaffe des Panzers entspricht – einem 12,7-mm-Maschinengewehr. Das Fahrzeug ist 6,13 m lang, 3,06 m breit und 2,59 m hoch. Es wiegt etwa 13 Tonnen und verfügt über einen 8-Zylinder-Benzinmotor mit einer Leistung von rund 320 PS (235 kW) bei 2.500 U/min. Die Höchstgeschwindigkeit beträgt ca.	586	1261
Unser Label heißt übrigens "Schlecht & Schwindlig", nicht Schlecht und Schwindelig. www.schlechtundschwindlig.de Erste Besetzung (bis ca.	1980):  * Gerd Köster - Gesang, Keyboard * Peter Wulf - Gitarre, Gesang * Uwe Burchardt - Bassgitarre, Gesang * Klaus Scharf - Schlagzeug, Percussion  Zweite Besetzung (ab ca.	175	1151
Dieser Artikel handelt von der Punkband. ZSD ist außerdem die Abkürzung von Zapfen-Stäbchendystrophie.	Die Ramones waren eine US-amerikanische Punkrock-Band, die in New York City zwischen 1974 und 1996 aktiv war. Sie gelten als Wegbereiter des Punkrocks und hatten weltweiten Einfluss auf viele andere Bands der Szene. Die Mitglieder der Band waren:  * Joey Ramone (eigentlich Jeffrey Hyman; * 19. Mai 1951 in New York City, NY; † 12. April 2001 ebenda) – Gesang und Gitarre * Johnny Ramone (eigentlich John Cummings; * 8. Januar 1948 in Queens, NY; † 15. September 2004 in Los Angeles, CA) – Leadgitarre * Dee Dee Ramone (eigentlich Douglas Glenn Colvin; * 18. Juni 1952 in Fort Lee, NJ; † 5. Juni 2002 in Los Angeles, CA) – Bass und Gesang * Marky Ramone (eigentlich Marc Steven Bell; * 4.	688	1609
Zsá Zsá Inci Bürkle (* 1995-08-20) ist eine deutsche Schauspielerin. Werdegang Bürkle ist bekannt durch ihre Rolle als Trude in den Filmen Die Wilden Hühner und der Fortsetzung Die wilden Hühner und die Liebe.		0	653
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. Zs4_zs5.jpg ‎ (625 × 549 Pixel, Dateigröße: 21 KB, MIME-Typ: image/jpeg) Beschreibung, Quelle Beschreibung Die DB-Signale Zs4 (links) und Zs5 (rechts) als Licht- (oben) und Formsignale (unten) Quelle Illustration selbst erstellt Urheber Henning Schaefer (??		0	1509
Dieser Artikel beschäftigt sich mit dem Eisenbahnsignal. Das Anzeigegerät der Fahrzeuggeschwindigkeit heißt Tachometer.	Ein Tachometer ist ein Instrument zur Messung und Darstellung der Drehzahl eines Fahrzeugs, insbesondere von Automobilen oder Schienenfahrzeugen wie Zügen auf Eisenbahnen. Es gibt zwei Haupttypen: das mechanische Tachometer und das elektronische Tachometer (auch als „Reihentacho“ bezeichnet). ## Mechanisches Tachometer  Das mechanische Tachometer ist eine Art von Uhrwerk, bei dem die Drehzahl des Antriebs über ein Zahnradgetriebe an einen Zeiger angezeigt wird. Es gibt zwei Haupttypen: das analoge und das digitale Tachometer. ### Analoges Tachometer  Ein analogen Tachometer zeigt die Fahrzeugdrehzahl auf einer Skala oder einem Zeiger an, der über ein Zahnradgetriebe mit dem Antriebsaggregat verbunden ist. Die Skala kann manuell oder automatisch korrigiert werden (zum Beispiel durch einen Temperaturkompensator). ### Digitales Tachometer  Ein digitales Tachometer zeigt die Fahrzeugdrehzahl als numerische Angabe an, z. B. in der Einheit pro Minute („min-1“) oder pro Sekunde („s-1“). Diese Art von Tachometern verwendet meistens eine integrierte elektronische Schaltung zur Signalverarbeitung und -darstellung. ## Elektronisches Tachometer (Reihentacho)  Ein elektronisches Tachometer, auch als Reihentacho bezeichnet, misst die Drehzahl eines Fahrzeugs elektromechanisch oder über digitale Signalverarbeitung und gibt sie auf einem Display an. Diese Art von Tachometern ist in der Regel preiswerter und einfacher im Betrieb zu sein als ihre mechanischen Pendants. Ein Reihentacho besteht aus folgenden Komponenten:  1. Drehzahlmesszelle (meistens eine Schrittmotor- oder Synchrongenerator-basierte Messung) 2. Signalverarbeitungsschaltung (elektronisch, z. B. über einen Mikroprozessor) 3. Display zur Darstellung der gemessenen Drehzahl 4.	1752	3169
Die Abkürzung ZS steht für Zahlungsstelle, Zentralsekretariat, das Zentralstadion in Leipzig, Zentralstation, Zentralstelle, Zinsen, Zivilschutz, Zivilsenat, Zollsekretär, Zossen (Kfz -Kennzeichen), Zugsammelschiene, Zusatzsignal, Zulassungsstelle, Železnice Srbije, die nationale Eisenbahngesellschaft Serbiens. Diese Seite ist eine Begriffsklärung zur Unterscheidung mehrerer mit demselben Wort bezeichneter Begriffe.		0	419
Eigenschaften Breite 59,7° N Länge 104,7° W Durchmesser 65 km Tiefe unbekannt Selenografische Länge 106° bei Sonnenaufgang Namensgeber Richard Adolf Zsigmondy Zsigmondy ist ein Einschlagkrater auf der Rückseite des Mondes und kann deshalb von der Erde aus nicht direkt beobachtet werden. An seinen südöstlichen Rand schließt sich der Krater Omar Khayyam an, der seinerseits innerhalb des wesentlich größeren Kraters Poczobutt liegt.	Die Benennung erfolgte am 27. Februar 1980 durch die Internationale Astronomische Union (IAU) zu Ehren von Richard Adolf Zsigmondy, einem österreichischen Chemiker und Physikern, der im frühen 20.	196	1304
Zsigmond Móricz (* 1879-07-02 in Tiszacsécse; † 1942-09-04 in Budapest) war ein ungarischer Schriftsteller. Leben Zsigmond Móricz wurde als Sohn eines Kleinbauern und einer Pastorentochter (reformierte Kirche) geboren.	Er wuchs auf dem elterlichen Hof im Komitat Békés auf, wo er die Armut und das Elend der Landbevölkerung miterlebte. Nachdem Móricz zunächst als Lehrer gearbeitet hatte, begann er ab 1903 seine Romane zu schreiben, in denen er das Leben der armen Bauern im Osten Ungarns beschrieb und kritisierte. Seine Werke gelten heute als Klassiker der ungarischen Literatur. Zsigmond Móricz starb am 4.	391	3100
